genome	pulid	contigid	start	end	pattern
NZ_CP113514	PULpy_PUL14	NZ_CP113514.1	683162	687835	susC-susD
NZ_CP113514	PULpy_PUL15	NZ_CP113514.1	703319	718278	susC-susD-GH92-GH92-unk-GH92-GH97
NZ_CP113514	PULpy_PUL16	NZ_CP113514.1	745204	750164	susD-susC
NZ_CP113514	PULpy_PUL17	NZ_CP113514.1	942802	963212	susC-susD-unk-unk-unk-susD-unk-GH92-GH92-GH130_3-GH43_8
NZ_CP113514	PULpy_PUL18	NZ_CP113514.1	982782	1027567	GH105-CE8-CE8;CE12-unk-unk-PL1_2-PL1_2-PL1_2-CE8-unk-susD-susC-unk-unk-PL1_2-unk-unk-PL1_2-susC-susD-unk-unk-CE8-GH28
NZ_CP113514	PULpy_PUL19	NZ_CP113514.1	1053807	1077080	GH106-GH28-unk-GH28-CE12-GH2_20-GH43_18;GH43_34-unk-GH42-unk-GH28-unk-susD-susC
NZ_CP113514	PULpy_PUL20	NZ_CP113514.1	1081906	1135813	susC-susD-susC-susD-PL11_1-PL26-CE12-GH105-PL11_1-GH105-unk-unk-CE4-GH105-unk-unk-unk-CE12-unk-unk-unk-unk-susD-susC-unk-GH2_21-unk-PL11-GH28
NZ_CP113514	PULpy_PUL21	NZ_CP113514.1	1136329	1164255	GH28-CE20;GH105-PL1_2-unk-susC-susD-unk-unk-susC-unk-unk-unk-GH28
NZ_CP113514	PULpy_PUL22	NZ_CP113514.1	1307289	1312455	susD-susC
NZ_CP113514	PULpy_PUL23	NZ_CP113514.1	1344009	1349029	susC-susD
NZ_CP113514	PULpy_PUL24	NZ_CP113514.1	1355404	1370073	GH78;CBM67-CBM67;GH78-GH35-unk-unk-susC-susD
NZ_CP113514	PULpy_PUL25	NZ_CP113514.1	1474643	1487028	susC-unk-unk-unk-unk-susC-unk-unk-susC-susD
NZ_CP113514	PULpy_PUL26	NZ_CP113514.1	1543218	1548186	susC-susD
NZ_CP113514	PULpy_PUL27	NZ_CP113514.1	1809191	1813906	susC-susD
NZ_CP113514	PULpy_PUL28	NZ_CP113514.1	1827077	1849382	GH33-unk-unk-susC-susD-unk-unk-unk-unk-GH3-unk-unk-susC-susD
NZ_CP113514	PULpy_PUL29	NZ_CP113514.1	1859201	1864208	susC-susD
NZ_CP113514	PULpy_PUL30	NZ_CP113514.1	1902880	1914055	susC-susD-unk-unk-unk-GH28
NZ_CP113514	PULpy_PUL31	NZ_CP113514.1	1935398	1946406	susC-susD-unk-unk-GH2_10
NZ_CP113514	PULpy_PUL32	NZ_CP113514.1	1951421	1969373	susC-susD-unk-unk-CBM91;GH43_10-GH88-unk-unk-unk-susC-unk-CE1
NZ_CP113514	PULpy_PUL33	NZ_CP113514.1	2019254	2040493	GH23-unk-unk-unk-unk-GH3-unk-GH3-unk-GH158-unk-susD-susC
NZ_CP113514	PULpy_PUL34	NZ_CP113514.1	2054087	2058580	susC-susD
NZ_CP113514	PULpy_PUL35	NZ_CP113514.1	2328071	2335370	GH33-GH33-susC-susD
NZ_CP113514	PULpy_PUL36	NZ_CP113514.1	2342921	2367454	susC-susD-GH33;CBM93-GH20-unk-CE20-GH2_13-GH20-GH20-susC-susD
NZ_CP113514	PULpy_PUL37	NZ_CP113514.1	2602757	2607207	susD-susC
NZ_CP113514	PULpy_PUL38	NZ_CP113514.1	2609725	2659118	susC-susD-unk-unk-unk-unk-GH163-unk-GH130_2-GH92-unk-unk-susC-susD-PL1_2-unk-GH43_18-GH142;GH143-GH78;CBM67-GH28-CE19-unk-unk-CBM67;GH78;GH33-GH140-GH105-GH95
NZ_CP113514	PULpy_PUL39	NZ_CP113514.1	2695799	2716708	GH127-GH141-GH78-unk-unk-unk-susC-susD-GH165-GH165-unk-GH165
NZ_CP113514	PULpy_PUL40	NZ_CP113514.1	3086459	3095254	GH2_2-unk-susD-susC
NZ_CP113514	PULpy_PUL41	NZ_CP113514.1	3598858	3603796	susC-susD
NZ_CP113514	PULpy_PUL42	NZ_CP113514.1	3641310	3655215	GH16;GH3-susD-susC-susD-susC
NZ_CP113514	PULpy_PUL43	NZ_CP113514.1	3850696	3855320	susD-susC
NZ_CP113514	PULpy_PUL44	NZ_CP113514.1	3880894	3885755	susD-susC
NZ_CP113514	PULpy_PUL45	NZ_CP113514.1	4010623	4015318	susC-susD
NZ_CP113514	PULpy_PUL46	NZ_CP113514.1	4113282	4131372	GH29-GH2_10-GH20-unk-unk-susD-susC-GH18
NZ_CP113514	PULpy_PUL47	NZ_CP113514.1	4163932	4186810	GH67-GH43_1-GH10-unk-CE20-GH10-unk-susD-susC-unk-GH13_14
NZ_CP113514	PULpy_PUL48	NZ_CP113514.1	4206888	4212173	susD-susC
NZ_CP113514	PULpy_PUL49	NZ_CP113514.1	4279624	4292778	GH32-GH91-GH91-susD-susC-unk-GH32
NZ_CP113514	PULpy_PUL50	NZ_CP113514.1	4493552	4498274	susD-susC
NZ_CP113514	PULpy_PUL51	NZ_CP113514.1	4511620	4530060	susC-susD-unk-unk-unk-GH20-GH20-unk-susD-susC
NZ_CP113514	PULpy_PUL52	NZ_CP113514.1	4580108	4584690	susC-susD
NZ_CP113514	PULpy_PUL53	NZ_CP113514.1	4657837	4663135	susD-susC
NZ_CP113514	PULpy_PUL54	NZ_CP113514.1	4693814	4703481	GH92-unk-unk-susD-susC
NZ_CP113514	PULpy_PUL55	NZ_CP113514.1	4854672	4859931	susC-susD
NZ_CP113514	PULpy_PUL56	NZ_CP113514.1	4873882	4888805	GH147-CE4-GH35-unk-susD-susC-unk-CBM61;GH53
NZ_CP113514	PULpy_PUL57	NZ_CP113514.1	4907537	4920019	GH50-GH50-GH2_2;CBM57-unk-susD-susC
NZ_CP113514	PULpy_PUL58	NZ_CP113514.1	4933795	4944997	PL10_1-unk-unk-unk-susD-susC
NZ_CP113514	PULpy_PUL59	NZ_CP113514.1	4947381	4952046	susC-susD
NZ_CP113514	PULpy_PUL60	NZ_CP113514.1	4971496	4976436	susC-susD
NZ_CP113514	PULpy_PUL61	NZ_CP113514.1	5050251	5066173	susC-susD-unk-unk-unk-unk-susC-susC
NZ_CP113514	PULpy_PUL62	NZ_CP113514.1	5399341	5406567	susD-susC-susC
NZ_CP113514	PULpy_PUL63	NZ_CP113514.1	5460193	5474066	GH89-unk-unk-unk-GH89-unk-susD-susC
NZ_CP113514	PULpy_PUL64	NZ_CP113514.1	5500135	5526715	GH97-unk-GH3-GH2_20-unk-GH36-unk-GH2_2-unk-unk-unk-susD-susC-GH29
NZ_CP113514	PULpy_PUL65	NZ_CP113514.1	5555038	5560131	susD-susC-susC
NZ_CP113514	PULpy_PUL66	NZ_CP113514.1	5634197	5648923	GH30_2-unk-unk-unk-susD-unk-susD-susC-GH88
NZ_CP113514	PULpy_PUL67	NZ_CP113514.1	5679942	5691492	susD-susC-unk-unk-GH182
NZ_CP113514	PULpy_PUL68	NZ_CP113514.1	5737887	5786798	GH3-GH3-unk-unk-GH2_4-CE7-GH36-unk-unk-unk-susD-susC-unk-unk-unk-GH105-GH3-unk-GH2_20-CE15-GH2_4-unk-unk-unk-unk-susD-susC
NZ_CP113514	PULpy_PUL69	NZ_CP113514.1	5802478	5830526	GH182-GH105-GH2_17-GH130_3-GH2_17-unk-unk-unk-GH105-GH105-GH43_31-unk-susD-susC-unk-GH43_3
NZ_CP113514	PULpy_PUL70	NZ_CP113514.1	5834657	5852815	GH105-GH93-GH115-susD-susC-unk-unk-unk-unk-GH177-GH43_3
NZ_CP113514	PULpy_PUL71	NZ_CP113514.1	5899738	5908651	susC-susD-GH30_6-unk-GH130_1
NZ_CP113514	PULpy_PUL72	NZ_CP113514.1	5909287	5918153	susC-susD-GH30_6-unk-GH130_1
NZ_CP113514	PULpy_PUL73	NZ_CP113514.1	5931603	5945399	GH30_4-GH43_34-unk-susD-susC-unk-GH18
NZ_CP113514	PULpy_PUL74	NZ_CP113514.1	5979353	5984535	susC-susD
NZ_CP113514	PULpy_PUL75	NZ_CP113514.1	6016594	6025996	GH16_3-susC-susD-unk-GH3
NZ_CP113514	PULpy_PUL76	NZ_CP113514.1	6033126	6048218	PL38-unk-unk-AA18-PL17_2-PL6_1;PL6-unk-susD-susC
NZ_CP113514	PULpy_PUL77	NZ_CP113514.1	6050076	6073466	GH31-GH66-unk-susD-susC-unk-unk-unk-unk-GH2_18-unk-GH43-unk-GH51_2
NZ_CP113514	PULpy_PUL78	NZ_CP113514.1	6084077	6099644	susD-susC-susD-unk-GH95-GH29-GH88-GH2_2
NZ_CP113514	PULpy_PUL79	NZ_CP113514.1	6152692	6157585	susC-susD
NZ_CP113514	PULpy_PUL80	NZ_CP113514.1	6170488	6182285	CE20-susC-susD-PL35-PL35-GH88
NZ_CP113514	PULpy_PUL81	NZ_CP113514.1	6203736	6213296	susC-susD-unk-GH20
NZ_CP113514	PULpy_PUL82	NZ_CP113514.1	6226082	6234783	susD-susC-unk-unk-GH130_4
NZ_CP113514	PULpy_PUL83	NZ_CP113514.1	6288402	6293358	susD-susC
NZ_CP113514	PULpy_PUL84	NZ_CP113514.1	6384852	6389670	susD-susC
NZ_CP113514	PULpy_PUL85	NZ_CP113514.1	6401238	6411757	susC-susD-GH30_3-unk-GH3
NZ_CP113514	PULpy_PUL86	NZ_CP113514.1	6434561	6456925	GH163-unk-GT2_Glycos_transf_2-unk-unk-unk-PL8_2-unk-unk-unk-susD-susC
NZ_CP113514	PULpy_PUL87	NZ_CP113514.1	6481547	6510934	CE7-unk-susD-susC-susD-susC-unk-GH36;GH173-GH36-unk-GH173-unk-unk-GH2_13-CBM67;GH78
NZ_CP113514	PULpy_PUL88	NZ_CP113514.1	6533157	6555373	susC-susD-GH43_3-unk-GH2_18-GH106-unk-GH127-unk-susD-susC
NZ_CP113514	PULpy_PUL89	NZ_CP113514.1	6714330	6737510	susD-susC-susD-susC-unk-unk-GH76-unk-susD-susC-unk-GH43_3
NZ_AAXF02000049	PULpy_PUL1	NZ_AAXF02000049.1	3336	74784	GH172-GH5_2-susC-susD-unk-GH5_5-GH2_13-GH5_5-GH140-GH130_1-unk-CBM67;GH78-unk-CE20-unk-unk-unk-unk-GH3-GH2_1-GH31_4-unk-GH9-unk-susD-susC-GH5_4-GH43_12;CBM91-CBM91;GH43_12-GH3-unk-GH30_4-GH43_34-unk-susD-susC-unk-GH18
NZ_AAXF02000049	PULpy_PUL2	NZ_AAXF02000049.1	98061	148949	GH2_10-CE12-unk-unk-GH106-unk-unk-PL11_1-unk-susC-unk-unk-susD-susC-unk-GH2_2-GH88-GH154-unk-GH28-GH95-GH2_21-GH105-PL11_1
NZ_AAXF02000049	PULpy_PUL3	NZ_AAXF02000049.1	157460	162642	susC-susD
NZ_AAXF02000049	PULpy_PUL4	NZ_AAXF02000049.1	178929	188331	GH16_3-susC-susD-unk-GH3
NZ_AAXF02000049	PULpy_PUL5	NZ_AAXF02000049.1	188931	204092	CE20-unk-unk-susD-susC-GH3-unk-GH36
NZ_AAXF02000049	PULpy_PUL6	NZ_AAXF02000049.1	231313	241703	GH31-GH66-unk-susD-susC
NZ_AAXF02000049	PULpy_PUL7	NZ_AAXF02000049.1	248593	274184	GH2_18-unk-GH43-unk-GH51_2-unk-unk-susD-susC-susD-susC-GH43_31
NZ_AAXF02000049	PULpy_PUL8	NZ_AAXF02000049.1	287495	292512	susC-susD
NZ_AAXF02000049	PULpy_PUL9	NZ_AAXF02000049.1	325779	330672	susC-susD
NZ_AAXF02000049	PULpy_PUL10	NZ_AAXF02000049.1	344557	356359	CE20-susC-susD-PL35-PL35-GH88
NZ_AAXF02000049	PULpy_PUL11	NZ_AAXF02000049.1	380018	388716	susD-susC-unk-unk-GH130_4
NZ_ABQC02000019	PULpy_PUL1	NZ_ABQC02000019.1	92412	132888	GH50-GH154;GH105-unk-unk-unk-GH16_12-unk-unk-GH86-GH86-unk-unk-susD-susC-unk-unk-unk-GH29-GH16_14-susD-susC-GH2_10
NZ_ABQC02000019	PULpy_PUL2	NZ_ABQC02000019.1	407771	454872	susC-susD-susC-susD-unk-GH10-GH115-unk-unk-GH43_12;CBM91-CE1-GH95-CBM91;GH43_10-GH146-GH97-GH43_29;CBM6-GH43_29;CBM6-GH31_4-CE6-unk-CE20-unk-GH10-GH43_1-GH67
NZ_ABQC02000019	PULpy_PUL3	NZ_ABQC02000019.1	534647	550743	susC-susD-GH92-unk-unk-unk-unk-susC-susD
NZ_ABQC02000019	PULpy_PUL4	NZ_ABQC02000019.1	709257	726966	PL40-unk-unk-susC-susD-unk-unk-GH2_10
NZ_EQ973490	PULpy_PUL1	NZ_EQ973490.1	21574	36736	susC-PL1_2-unk-susD-susC-unk-GH28-unk-GH105
NZ_EQ973490	PULpy_PUL2	NZ_EQ973490.1	73587	93589	susC-susD-unk-unk-GH29-GH105-GH2_2-GH109-unk-unk-GH20
NZ_EQ973490	PULpy_PUL3	NZ_EQ973490.1	109763	141658	GH30_2-GH43_2-GH3-GH92-GH43_2-unk-unk-susD-susC-unk-unk-GH43_28;CBM32-GH31_4-GH3-unk-unk-GH95
NZ_EQ973490	PULpy_PUL4	NZ_EQ973490.1	188735	216341	susC-unk-unk-unk-unk-GH9-unk-GH97-unk-susD-susC-unk-unk-susD-susC
NZ_EQ973490	PULpy_PUL5	NZ_EQ973490.1	219674	225031	susD-susC
NZ_EQ973490	PULpy_PUL6	NZ_EQ973490.1	227528	249874	susC-susD-unk-unk-unk-GH171-unk-unk-unk-GT2_Glycos_transf_2-unk-unk-unk-GH171
NZ_EQ973490	PULpy_PUL7	NZ_EQ973490.1	267474	324751	susC-susD-GH3-GH144-GH29-GH95-unk-GH106-GH28-susD-susC-unk-unk-GH31_14-GH29-GH78;CBM67-CBM67;GH78-GH29-unk-unk-unk-susC-susD-GH3-unk-GH144-unk-CE15-unk-susC
NZ_EQ973490	PULpy_PUL8	NZ_EQ973490.1	329020	335714	CBM102-susD-susC
NZ_EQ973490	PULpy_PUL9	NZ_EQ973490.1	403078	465291	susD-susC-GH13_46-unk-unk-GH13-unk-GH16_3-GH29-GH2_10-GH20-unk-susD-susC-unk-GH159-unk-unk-GH146-GH50-GH159-CE20-susD-susC-susD-susC-unk-unk-GH2_6
NZ_EQ973490	PULpy_PUL10	NZ_EQ973490.1	515377	531401	susC-susD-unk-unk-GH2_10-GH63-unk-susC
NZ_EQ973490	PULpy_PUL11	NZ_EQ973490.1	560160	571795	GH97-GH13_48-GH13_48-unk-susD-susC
NZ_EQ973490	PULpy_PUL12	NZ_EQ973490.1	658468	672046	susC-susD-PL8_2-unk-unk-PL8_2
NZ_EQ973490	PULpy_PUL13	NZ_EQ973490.1	682231	695770	GH30_3-unk-susC-susD-CBM57;GH2_2-GH88;PL38
NZ_EQ973490	PULpy_PUL14	NZ_EQ973490.1	747302	752244	susD-susC
NZ_EQ973490	PULpy_PUL15	NZ_EQ973490.1	808985	840352	CE20-unk-unk-unk-unk-GH182-GH43_3-GH43_3-susD-susC-unk-GH31_15-GH115-GH105-GH130_3-unk-GH2_17-GH105
NZ_EQ973490	PULpy_PUL16	NZ_EQ973490.1	845313	864762	GH43_31-unk-susD-susC-unk-unk-unk-unk-GH177-unk-GH2_18
NZ_EQ973490	PULpy_PUL17	NZ_EQ973490.1	901776	947210	susC-susD-unk-unk-GH2_10-unk-GH76-GH125-unk-CBM32;GH43_28-GH3-GH3-unk-unk-susC-susD-unk-unk-unk-GH127-GH31_1-unk-unk-unk-unk-GH92
NZ_EQ973490	PULpy_PUL18	NZ_EQ973490.1	997285	1032693	susC-susD-unk-GH30_2-unk-unk-susC-susD-GH30_4-GH2_1-GH30_4-unk-unk-unk-susD-susC-GH95
NZ_EQ973490	PULpy_PUL19	NZ_EQ973490.1	1073699	1081165	susD-susC-GH127
NZ_EQ973490	PULpy_PUL20	NZ_EQ973490.1	1082056	1104678	GH97-CBM32;GH43_34-GH127-unk-unk-susC-susD-unk-GH146
NZ_EQ973490	PULpy_PUL21	NZ_EQ973490.1	1122029	1133901	GH43_3-GH3-susC-susD-unk-GH139-unk-CE1
NZ_EQ973490	PULpy_PUL22	NZ_EQ973490.1	1197914	1210374	susC-susD-unk-unk-GH43_10;GH5_21;CBM91
NZ_EQ973490	PULpy_PUL23	NZ_EQ973490.1	1295257	1300024	susC-susC-susD
NZ_EQ973490	PULpy_PUL24	NZ_EQ973490.1	1403751	1426846	GH42-unk-unk-unk-GH2_1-susC-susD-unk-GH30_4-GH51_2-GH51_2
NZ_EQ973490	PULpy_PUL25	NZ_EQ973490.1	1429181	1438244	susC-susD-GH78;CBM67
NZ_EQ973490	PULpy_PUL26	NZ_EQ973490.1	1502450	1518897	GH130_5-susC-susD-unk-GH173-GH173-GH26-GH2_13-GH3
NZ_EQ973490	PULpy_PUL27	NZ_EQ973490.1	1608936	1613465	susC-susD
NZ_EQ973490	PULpy_PUL28	NZ_EQ973490.1	1618246	1645314	GH92-susD-unk-unk-GH130_1-GH26-GH26-unk-unk-susD-susC-GH5_2-GH5_7-CE7-unk-GH3
NZ_EQ973490	PULpy_PUL29	NZ_EQ973490.1	1681451	1705277	susC-susD-unk-PL8_3-GH79-PL8_3-GH2_17-GH2_13-GH88-GH28-GH78;CBM67;PL8_3
NZ_EQ973490	PULpy_PUL30	NZ_EQ973490.1	1713657	1759930	GH97-susC-susD-GH28-GH3-unk-susC-susD-unk-GH31_4-unk-unk-unk-unk-susC-susD-GH144-GH3-unk-GH3
NZ_EQ973490	PULpy_PUL31	NZ_EQ973490.1	1832567	1848733	GH3-susC-susD-unk-GH144-GH144-unk-unk-CBM32;GH43_28-CE1
NZ_EQ973490	PULpy_PUL32	NZ_EQ973490.1	1859162	1875386	susC-susD-unk-unk-unk-GH29-unk-GH127-GH3
NZ_EQ973490	PULpy_PUL33	NZ_EQ973490.1	1913600	1924247	susC-susD-unk-susD-susC
NZ_EQ973490	PULpy_PUL34	NZ_EQ973490.1	1953197	1979337	susC-susD-unk-unk-CBM67;GH78-CE20-GH16_7-GH39-GH3-unk-GH2_10-GH92-GH92
NZ_EQ973490	PULpy_PUL35	NZ_EQ973490.1	1996377	2001266	susC-susD
NZ_EQ973490	PULpy_PUL36	NZ_EQ973490.1	2029335	2040670	susC-susD-unk-GH97-GH2_19
NZ_EQ973490	PULpy_PUL37	NZ_EQ973490.1	2128667	2143496	GH20-GH20-unk-CE9-unk-unk-GH18-unk-susD-susC
NZ_EQ973490	PULpy_PUL38	NZ_EQ973490.1	2158026	2163350	susC-susD
CP065889	PULpy_PUL1	CP065889.1	126952	151942	CE20-GH9-unk-unk-GH9-unk-GH31_3-susC-susD-unk-GH9
CP065889	PULpy_PUL2	CP065889.1	241042	258385	GH172-unk-unk-unk-susC-susD-GH92-GH172-GH13_36
CP065889	PULpy_PUL3	CP065889.1	289769	294851	susD-susC
CP065889	PULpy_PUL4	CP065889.1	298919	316427	GH78;CBM67-GH3-GH5_25-GH3-GH3-unk-susD-susC
CP065889	PULpy_PUL5	CP065889.1	362121	391182	GH3-CBM57;GH2_2-unk-GH172-unk-unk-GH172-susC-susD-GH144-unk-GH3-unk-CBM32;GH43_28-GH43_28;CBM32-unk-CE1
CP065889	PULpy_PUL6	CP065889.1	421387	437614	GH63-GH2_10-unk-unk-GH2_10-GH63-susD-susC
CP065889	PULpy_PUL7	CP065889.1	445787	455996	susC-susD-unk-GH26-GH2_17
CP065889	PULpy_PUL8	CP065889.1	497164	505620	susC-susD-unk-GH9
CP065889	PULpy_PUL9	CP065889.1	512429	535280	susC-GH144-unk-GH3-susD-susC-GH3-GH144-CBM32;GH43_28-susD-susC
CP065889	PULpy_PUL10	CP065889.1	543730	577203	GH43_16;CE20-GH31_4-GH29-GH2_10-GH42-GH2_10-GH97-GH5_4-unk-susD-susC-unk-GH2_2-GH43_33
CP065889	PULpy_PUL11	CP065889.1	586461	596230	susC-susD-unk-CE1-GH3
CP065889	PULpy_PUL12	CP065889.1	627081	638994	susD-susC-unk-unk-susC-susD
CP065889	PULpy_PUL13	CP065889.1	724741	761494	GH3-GH3-unk-unk-GH97-unk-GH94-GH2_1-unk-CE7-GH5_7-GH5_2-susC-susD-unk-unk-GH26-susC-susD
CP065889	PULpy_PUL14	CP065889.1	810712	816778	GH30_3-susD-susC
CP065889	PULpy_PUL15	CP065889.1	879498	892948	susC-susD-unk-GH76-GH125-GH2_18-unk-GH92
CP065889	PULpy_PUL16	CP065889.1	900591	943270	GH3-GH109-unk-susC-unk-unk-GH109-GH109-unk-unk-GH74-unk-unk-unk-GH76-susC-susD-unk-unk-unk-GH92-GH43_34-GH125-GH127
CP065889	PULpy_PUL17	CP065889.1	975296	1004915	GH105-susD-susC-unk-unk-GH3-unk-GH2_20-GH2_4-GH97-CE7-unk-unk-susD-susC
CP065889	PULpy_PUL18	CP065889.1	1097371	1112794	susC-susD-GH92-unk-unk-GH63-GH125-GH20
CP065889	PULpy_PUL19	CP065889.1	1177439	1189359	susC-susD-GH43_24-unk-unk-GH43_24;GH35
CP065889	PULpy_PUL20	CP065889.1	1394424	1408778	GH9-unk-susC-susD-unk-unk-GH13_48-GH97
CP065889	PULpy_PUL21	CP065889.1	1484486	1502911	GH9-unk-unk-unk-unk-susC-susD-unk-GH55_3-GH55_3
CP065889	PULpy_PUL22	CP065889.1	1675669	1712573	PL27-unk-susC-susD-CE4;CE12-unk-GH2_1-GH28-unk-unk-susC-susD-GH43_9;GH28-GH30_2-GH2_1-GH115
CP065889	PULpy_PUL23	CP065889.1	1754608	1761750	GH18-unk-susD-susC
CP065889	PULpy_PUL24	CP065889.1	2112688	2125238	susC-susD-unk-unk-GH66-GH31-GH97
CP065889	PULpy_PUL25	CP065889.1	2461985	2468334	GH33-susD-susC
CP065889	PULpy_PUL26	CP065889.1	2736519	2741227	susD-susC
CP065889	PULpy_PUL27	CP065889.1	2993046	2997879	susD-susC
CP065889	PULpy_PUL28	CP065889.1	3183348	3194697	GH3-GH158-GH16_3-unk-susD-susC
CP065889	PULpy_PUL29	CP065889.1	3314916	3324905	GH13_14-unk-unk-unk-unk-susD-susC
CP065889	PULpy_PUL30	CP065889.1	3411132	3425902	GH32-CBM38;GH32-GH172-GH32-GH32-susD-susC
CP065889	PULpy_PUL31	CP065889.1	3589682	3612676	GH92-GH130_2-unk-GH92-unk-unk-unk-unk-susD-susC-GH92-unk-unk-GH92
CP065889	PULpy_PUL32	CP065889.1	3653932	3670861	GH116-GH20-GH3-GH172-GH33-susD-susC-GH116
CP065889	PULpy_PUL33	CP065889.1	3823698	3828541	susD-susC
CP065889	PULpy_PUL34	CP065889.1	3929608	3940147	GH92-unk-GH125-unk-susD-susC
CP065889	PULpy_PUL35	CP065889.1	3971644	3980574	GH2_1-GH30_4-susD-susC
CP065889	PULpy_PUL36	CP065889.1	4010348	4015214	susD-susC
CP065889	PULpy_PUL37	CP065889.1	4017739	4022133	susC-susD
CP065889	PULpy_PUL38	CP065889.1	4024732	4029267	susC-susD
CP065889	PULpy_PUL39	CP065889.1	4032435	4036927	susC-susD
CP065889	PULpy_PUL40	CP065889.1	4032435	4036927	susC-susD
CP065889	PULpy_PUL41	CP065889.1	4038080	4049748	susC-susD-unk-unk-susC-susD
CP065889	PULpy_PUL42	CP065889.1	4317792	4346224	GH95-GH3-GH2_1-GH31_4-unk-GH5_4-GH43_12;CBM91-unk-unk-susD-susC
CP065889	PULpy_PUL43	CP065889.1	4368296	4373257	susC-susD
CP065889	PULpy_PUL44	CP065889.1	4389162	4404824	GH3-GH3-CE1-CE1-CE1-GH3-susD-susC
CP065889	PULpy_PUL45	CP065889.1	4497279	4513007	susC-susD-GH2_6-PL30-GH117-unk-PL8_2
CP065889	PULpy_PUL46	CP065889.1	4553738	4558272	susD-susC
CP065889	PULpy_PUL47	CP065889.1	4568667	4595200	GH182-GH78;CBM67-GH43_3-GH43_31-GH43_31-GH43_31-susD-susC-unk-GH2_18-susD-susC
CP065889	PULpy_PUL48	CP065889.1	4607356	4649762	GH43_35-unk-unk-unk-unk-GH31_3-GH3-GH78;CBM67-GH92-GH76-unk-susD-susC-GH125-GH76-GH127-GH38-GH97-unk-GH2_10;CBM32
