protein_id	sequence_id	cluster_id	is_PUL	start	end	protein_id_pred	sequence_id_pred	cluster_id_pred	is_PUL_pred	start_pred	end_pred	average_p
ABJL02000008_1039	ABJL02000008		false	1256741	1256945	ABJL02000008_1039	ABJL02000008		false	1256741	1256945	0.009654536702323056
ABJL02000008_104	ABJL02000008		false	127429	128170	ABJL02000008_104	ABJL02000008		false	127429	128170	0.02105089770579256
ABJL02000008_1040	ABJL02000008		false	1257003	1257483	ABJL02000008_1040	ABJL02000008		false	1257003	1257483	0.006060723693125567
ABJL02000008_1041	ABJL02000008		false	1257519	1258068	ABJL02000008_1041	ABJL02000008		false	1257519	1258068	0.01291396974534128
ABJL02000008_1042	ABJL02000008		false	1258148	1258334	ABJL02000008_1042	ABJL02000008		false	1258148	1258334	0.031415410406848046
ABJL02000008_1043	ABJL02000008		false	1258712	1260143	ABJL02000008_1043	ABJL02000008		false	1258712	1260143	0.030659165666165895
ABJL02000008_1044	ABJL02000008		false	1260155	1261217	ABJL02000008_1044	ABJL02000008		false	1260155	1261217	0.02774247332431037
ABJL02000008_1045	ABJL02000008		false	1261213	1262383	ABJL02000008_1045	ABJL02000008		false	1261213	1262383	0.017962815374593773
ABJL02000008_1046	ABJL02000008		false	1262752	1263001	ABJL02000008_1046	ABJL02000008		false	1262752	1263001	0.028442931709712425
ABJL02000008_1047	ABJL02000008		false	1263323	1263950	ABJL02000008_1047	ABJL02000008		false	1263323	1263950	0.030798562949136903
ABJL02000008_1048	ABJL02000008		false	1263958	1264642	ABJL02000008_1048	ABJL02000008		false	1263958	1264642	0.014475901378963846
ABJL02000008_1049	ABJL02000008		false	1264643	1266179	ABJL02000008_1049	ABJL02000008		false	1264643	1266179	0.0233857507965925
ABJL02000008_105	ABJL02000008		false	128315	128618	ABJL02000008_105	ABJL02000008		false	128315	128618	0.004467871061441736
ABJL02000008_1050	ABJL02000008		false	1266398	1267262	ABJL02000008_1050	ABJL02000008		false	1266398	1267262	0.008808871716390559
ABJL02000008_1051	ABJL02000008		false	1267480	1270015	ABJL02000008_1051	ABJL02000008		false	1267480	1270015	0.10612248524162188
ABJL02000008_1052	ABJL02000008		false	1270016	1270688	ABJL02000008_1052	ABJL02000008		false	1270016	1270688	0.0722860094543455
ABJL02000008_1053	ABJL02000008		false	1270694	1272572	ABJL02000008_1053	ABJL02000008		false	1270694	1272572	0.05655199235735335
ABJL02000008_1054	ABJL02000008		false	1272685	1273342	ABJL02000008_1054	ABJL02000008		false	1272685	1273342	0.039633985373931514
ABJL02000008_1055	ABJL02000008		false	1273454	1274102	ABJL02000008_1055	ABJL02000008		false	1273454	1274102	0.007794953916203991
ABJL02000008_1056	ABJL02000008		false	1274248	1274662	ABJL02000008_1056	ABJL02000008		false	1274248	1274662	0.022331253977264296
ABJL02000008_1057	ABJL02000008		false	1274731	1275919	ABJL02000008_1057	ABJL02000008		false	1274731	1275919	0.0042417879409902505
ABJL02000008_1058	ABJL02000008		false	1275922	1277131	ABJL02000008_1058	ABJL02000008		false	1275922	1277131	0.013879711102172246
ABJL02000008_1059	ABJL02000008		false	1277289	1278615	ABJL02000008_1059	ABJL02000008		false	1277289	1278615	0.027720239741055655
ABJL02000008_106	ABJL02000008		false	128641	128965	ABJL02000008_106	ABJL02000008		false	128641	128965	0.0058234798495717666
ABJL02000008_1060	ABJL02000008		false	1278627	1280082	ABJL02000008_1060	ABJL02000008		false	1278627	1280082	0.019581015523039248
ABJL02000008_1061	ABJL02000008		false	1280283	1282281	ABJL02000008_1061	ABJL02000008		false	1280283	1282281	0.06437951974953303
ABJL02000008_1062	ABJL02000008		false	1282317	1282887	ABJL02000008_1062	ABJL02000008		false	1282317	1282887	0.011072567225736763
ABJL02000008_1063	ABJL02000008		false	1282883	1283219	ABJL02000008_1063	ABJL02000008		false	1282883	1283219	0.025577160844371692
ABJL02000008_1064	ABJL02000008		false	1283433	1284120	ABJL02000008_1064	ABJL02000008		false	1283433	1284120	0.0064305759205621526
ABJL02000008_1065	ABJL02000008		false	1284384	1284615	ABJL02000008_1065	ABJL02000008		false	1284384	1284615	0.022563494071884037
ABJL02000008_1066	ABJL02000008		false	1284947	1285967	ABJL02000008_1066	ABJL02000008		false	1284947	1285967	0.003311998865032388
ABJL02000008_1067	ABJL02000008		false	1286100	1287297	ABJL02000008_1067	ABJL02000008		false	1286100	1287297	0.02138161702216284
ABJL02000008_1068	ABJL02000008		false	1287293	1287968	ABJL02000008_1068	ABJL02000008		false	1287293	1287968	0.002156134286529188
ABJL02000008_1069	ABJL02000008		false	1288058	1289315	ABJL02000008_1069	ABJL02000008		false	1288058	1289315	0.057534408988259025
ABJL02000008_107	ABJL02000008		false	128961	129900	ABJL02000008_107	ABJL02000008		false	128961	129900	0.012597375785822802
ABJL02000008_1070	ABJL02000008		false	1289429	1290452	ABJL02000008_1070	ABJL02000008		false	1289429	1290452	0.03317700704429489
ABJL02000008_1071	ABJL02000008		false	1290470	1291385	ABJL02000008_1071	ABJL02000008		false	1290470	1291385	0.005260658431574742
ABJL02000008_1072	ABJL02000008		false	1291451	1293641	ABJL02000008_1072	ABJL02000008		false	1291451	1293641	0.00575688026357924
ABJL02000008_1073	ABJL02000008		false	1293660	1294659	ABJL02000008_1073	ABJL02000008		false	1293660	1294659	0.016715194926333284
ABJL02000008_1074	ABJL02000008		false	1294660	1295242	ABJL02000008_1074	ABJL02000008		false	1294660	1295242	0.005279522888773197
ABJL02000008_1075	ABJL02000008		false	1295287	1295815	ABJL02000008_1075	ABJL02000008		false	1295287	1295815	0.021335923877525937
ABJL02000008_1076	ABJL02000008		false	1295921	1296716	ABJL02000008_1076	ABJL02000008		false	1295921	1296716	0.003385299104057878
ABJL02000008_1077	ABJL02000008		false	1296712	1297048	ABJL02000008_1077	ABJL02000008		false	1296712	1297048	0.025180528558141693
ABJL02000008_1078	ABJL02000008		false	1297050	1297587	ABJL02000008_1078	ABJL02000008		false	1297050	1297587	0.009433955231175916
ABJL02000008_1079	ABJL02000008		false	1297763	1298747	ABJL02000008_1079	ABJL02000008		false	1297763	1298747	0.13562973376856854
ABJL02000008_108	ABJL02000008		false	130483	132145	ABJL02000008_108	ABJL02000008		false	130483	132145	0.029135897383475984
ABJL02000008_1080	ABJL02000008		false	1298749	1301584	ABJL02000008_1080	ABJL02000008		false	1298749	1301584	0.3831877355759311
ABJL02000008_1081	ABJL02000008		false	1301757	1301919	ABJL02000008_1081	ABJL02000008		false	1301757	1301919	0.34379083126937876
ABJL02000008_1082	ABJL02000008		false	1303523	1303721	ABJL02000008_1082	ABJL02000008		false	1303523	1303721	0.35253525027988963
ABJL02000008_1083	ABJL02000008		false	1303788	1305756	ABJL02000008_1083	ABJL02000008		false	1303788	1305756	0.6991439150334603
ABJL02000008_1084	ABJL02000008		false	1305896	1307852	ABJL02000008_1084	ABJL02000008		false	1305896	1307852	0.6842556089445905
ABJL02000008_1085	ABJL02000008		false	1307922	1308663	ABJL02000008_1085	ABJL02000008		false	1307922	1308663	0.6491594932645987
ABJL02000008_1086	ABJL02000008		false	1308664	1308853	ABJL02000008_1086	ABJL02000008		false	1308664	1308853	0.6358693899908267
ABJL02000008_1087	ABJL02000008		false	1308993	1310436	ABJL02000008_1087	ABJL02000008		false	1308993	1310436	0.6993618891902346
ABJL02000008_1088	ABJL02000008		false	1310471	1311644	ABJL02000008_1088	ABJL02000008		false	1310471	1311644	0.6737750090999728
ABJL02000008_1089	ABJL02000008		false	1311683	1313360	ABJL02000008_1089	ABJL02000008	ABJL02000008_cluster_16	true	1311683	1313360	0.8304093027417286
ABJL02000008_109	ABJL02000008		false	132141	133836	ABJL02000008_109	ABJL02000008		false	132141	133836	0.0014583069929792573
ABJL02000008_1090	ABJL02000008		false	1313380	1316413	ABJL02000008_1090	ABJL02000008	ABJL02000008_cluster_16	true	1313380	1316413	0.8396098597174874
ABJL02000008_1091	ABJL02000008		false	1317245	1318826	ABJL02000008_1091	ABJL02000008	ABJL02000008_cluster_16	true	1317245	1318826	0.8005979157424286
ABJL02000008_1092	ABJL02000008		false	1318881	1321362	ABJL02000008_1092	ABJL02000008	ABJL02000008_cluster_16	true	1318881	1321362	0.8095741468698863
ABJL02000008_1093	ABJL02000008		false	1321387	1322572	ABJL02000008_1093	ABJL02000008		false	1321387	1322572	0.7915039171623092
ABJL02000008_1094	ABJL02000008		false	1322619	1325187	ABJL02000008_1094	ABJL02000008		false	1322619	1325187	0.5340216484772804
ABJL02000008_1095	ABJL02000008		false	1325400	1327542	ABJL02000008_1095	ABJL02000008		false	1325400	1327542	0.1390282581295368
ABJL02000008_1096	ABJL02000008		false	1327599	1328088	ABJL02000008_1096	ABJL02000008		false	1327599	1328088	0.11904828753650556
ABJL02000008_1097	ABJL02000008		false	1328202	1332183	ABJL02000008_1097	ABJL02000008		false	1328202	1332183	0.13985917199265185
ABJL02000008_1098	ABJL02000008		false	1332209	1333970	ABJL02000008_1098	ABJL02000008		false	1332209	1333970	0.14444194359459225
ABJL02000008_1099	ABJL02000008		false	1334090	1334402	ABJL02000008_1099	ABJL02000008		false	1334090	1334402	0.23460185818371204
ABJL02000008_11	ABJL02000008		false	8895	9927	ABJL02000008_11	ABJL02000008		false	8895	9927	0.0008603981175780154
ABJL02000008_110	ABJL02000008		false	133850	134165	ABJL02000008_110	ABJL02000008		false	133850	134165	0.005590472272485237
ABJL02000008_1100	ABJL02000008		false	1334528	1335536	ABJL02000008_1100	ABJL02000008		false	1334528	1335536	0.23450907521975992
ABJL02000008_1101	ABJL02000008		false	1335649	1337026	ABJL02000008_1101	ABJL02000008		false	1335649	1337026	0.2681186551631357
ABJL02000008_1102	ABJL02000008		false	1337244	1339557	ABJL02000008_1102	ABJL02000008		false	1337244	1339557	0.36758350858202593
ABJL02000008_1103	ABJL02000008		false	1339660	1340713	ABJL02000008_1103	ABJL02000008		false	1339660	1340713	0.3204346714477972
ABJL02000008_1104	ABJL02000008		false	1340757	1343790	ABJL02000008_1104	ABJL02000008		false	1340757	1343790	0.14752733114046226
ABJL02000008_1105	ABJL02000008		false	1343811	1345083	ABJL02000008_1105	ABJL02000008		false	1343811	1345083	0.03947200349818056
ABJL02000008_1106	ABJL02000008		false	1345194	1346430	ABJL02000008_1106	ABJL02000008		false	1345194	1346430	0.0013650709272081262
ABJL02000008_1107	ABJL02000008		false	1346436	1348272	ABJL02000008_1107	ABJL02000008		false	1346436	1348272	0.00008058294205090554
ABJL02000008_1108	ABJL02000008		false	1348309	1348570	ABJL02000008_1108	ABJL02000008		false	1348309	1348570	0.011273795578285886
ABJL02000008_1109	ABJL02000008		false	1348773	1349247	ABJL02000008_1109	ABJL02000008		false	1348773	1349247	0.04649001094835957
ABJL02000008_111	ABJL02000008		false	134200	134821	ABJL02000008_111	ABJL02000008		false	134200	134821	0.00485922817813792
ABJL02000008_1110	ABJL02000008		false	1349748	1352601	ABJL02000008_1110	ABJL02000008		false	1349748	1352601	0.004219688352127691
ABJL02000008_1111	ABJL02000008		false	1352615	1354511	ABJL02000008_1111	ABJL02000008		false	1352615	1354511	0.027556564472004916
ABJL02000008_1112	ABJL02000008		false	1354830	1355817	ABJL02000008_1112	ABJL02000008		false	1354830	1355817	0.02651450966703243
ABJL02000008_1113	ABJL02000008		false	1355960	1357535	ABJL02000008_1113	ABJL02000008		false	1355960	1357535	0.008122291828538788
ABJL02000008_1114	ABJL02000008		false	1357556	1358414	ABJL02000008_1114	ABJL02000008		false	1357556	1358414	0.05884748454722814
ABJL02000008_1115	ABJL02000008		false	1358484	1359027	ABJL02000008_1115	ABJL02000008		false	1358484	1359027	0.014249817606560381
ABJL02000008_1116	ABJL02000008		false	1359043	1359697	ABJL02000008_1116	ABJL02000008		false	1359043	1359697	0.002640953098533157
ABJL02000008_1117	ABJL02000008		false	1360243	1362331	ABJL02000008_1117	ABJL02000008		false	1360243	1362331	0.013988928676511926
ABJL02000008_1118	ABJL02000008		false	1362212	1362488	ABJL02000008_1118	ABJL02000008		false	1362212	1362488	0.0234251121581434
ABJL02000008_1119	ABJL02000008		false	1362520	1366225	ABJL02000008_1119	ABJL02000008		false	1362520	1366225	0.0004932213691771
ABJL02000008_112	ABJL02000008		false	134840	135920	ABJL02000008_112	ABJL02000008		false	134840	135920	0.005365585816433092
ABJL02000008_1120	ABJL02000008		false	1366411	1370431	ABJL02000008_1120	ABJL02000008		false	1366411	1370431	0.06706796955390265
ABJL02000008_1121	ABJL02000008		false	1370435	1370984	ABJL02000008_1121	ABJL02000008		false	1370435	1370984	0.005022669008043154
ABJL02000008_1122	ABJL02000008		false	1371032	1371584	ABJL02000008_1122	ABJL02000008		false	1371032	1371584	0.003756463361741904
ABJL02000008_1123	ABJL02000008		false	1371596	1373105	ABJL02000008_1123	ABJL02000008		false	1371596	1373105	0.02677860403768804
ABJL02000008_1124	ABJL02000008		false	1373138	1375073	ABJL02000008_1124	ABJL02000008		false	1373138	1375073	0.02770177845629195
ABJL02000008_1125	ABJL02000008		false	1375235	1378013	ABJL02000008_1125	ABJL02000008		false	1375235	1378013	0.013085028457167807
ABJL02000008_1126	ABJL02000008		false	1378159	1378645	ABJL02000008_1126	ABJL02000008		false	1378159	1378645	0.032301603748477244
ABJL02000008_1127	ABJL02000008		false	1378647	1378887	ABJL02000008_1127	ABJL02000008		false	1378647	1378887	0.030173280567393105
ABJL02000008_1128	ABJL02000008		false	1378886	1380317	ABJL02000008_1128	ABJL02000008		false	1378886	1380317	0.006736962364538963
ABJL02000008_1129	ABJL02000008		false	1380457	1381945	ABJL02000008_1129	ABJL02000008		false	1380457	1381945	0.09811955450358117
ABJL02000008_113	ABJL02000008		false	135931	136555	ABJL02000008_113	ABJL02000008		false	135931	136555	0.021468000978803765
ABJL02000008_1130	ABJL02000008		false	1381941	1383144	ABJL02000008_1130	ABJL02000008		false	1381941	1383144	0.04621096107526138
ABJL02000008_1131	ABJL02000008		false	1383306	1384485	ABJL02000008_1131	ABJL02000008		false	1383306	1384485	0.01744888758203719
ABJL02000008_1132	ABJL02000008		false	1384518	1388076	ABJL02000008_1132	ABJL02000008		false	1384518	1388076	0.010379253276681457
ABJL02000008_1133	ABJL02000008		false	1388184	1388373	ABJL02000008_1133	ABJL02000008		false	1388184	1388373	0.03906709395634319
ABJL02000008_1134	ABJL02000008		false	1388407	1389295	ABJL02000008_1134	ABJL02000008		false	1388407	1389295	0.056722848585831265
ABJL02000008_1135	ABJL02000008		false	1389362	1392131	ABJL02000008_1135	ABJL02000008		false	1389362	1392131	0.03360032022933443
ABJL02000008_1136	ABJL02000008		false	1392455	1392983	ABJL02000008_1136	ABJL02000008		false	1392455	1392983	0.02706578869507527
ABJL02000008_1137	ABJL02000008		false	1393298	1393574	ABJL02000008_1137	ABJL02000008		false	1393298	1393574	0.023091770901717375
ABJL02000008_1138	ABJL02000008		false	1393651	1394134	ABJL02000008_1138	ABJL02000008		false	1393651	1394134	0.08775766924169151
ABJL02000008_1139	ABJL02000008		false	1394130	1395423	ABJL02000008_1139	ABJL02000008		false	1394130	1395423	0.10723955859566568
ABJL02000008_114	ABJL02000008		false	136559	136859	ABJL02000008_114	ABJL02000008		false	136559	136859	0.007064878621283387
ABJL02000008_1140	ABJL02000008	PULpy_PUL14	true	1395783	1397973	ABJL02000008_1140	ABJL02000008		false	1395783	1397973	0.5060885692158562
ABJL02000008_1141	ABJL02000008	PULpy_PUL14	true	1398014	1400300	ABJL02000008_1141	ABJL02000008		false	1398014	1400300	0.30883382071005777
ABJL02000008_1142	ABJL02000008	PULpy_PUL14	true	1400570	1402178	ABJL02000008_1142	ABJL02000008		false	1400570	1402178	0.25460799135801576
ABJL02000008_1143	ABJL02000008	PULpy_PUL14	true	1402302	1403727	ABJL02000008_1143	ABJL02000008		false	1402302	1403727	0.23781448265874192
ABJL02000008_1144	ABJL02000008	PULpy_PUL14	true	1403827	1404712	ABJL02000008_1144	ABJL02000008		false	1403827	1404712	0.6186743741775946
ABJL02000008_1145	ABJL02000008	PULpy_PUL14	true	1404765	1406409	ABJL02000008_1145	ABJL02000008	ABJL02000008_cluster_17	true	1404765	1406409	0.8037631740706365
ABJL02000008_1146	ABJL02000008	PULpy_PUL14	true	1406429	1407590	ABJL02000008_1146	ABJL02000008	ABJL02000008_cluster_17	true	1406429	1407590	0.896409976100725
ABJL02000008_1147	ABJL02000008	PULpy_PUL14	true	1407795	1408668	ABJL02000008_1147	ABJL02000008	ABJL02000008_cluster_17	true	1407795	1408668	0.97121576589998
ABJL02000008_1148	ABJL02000008	PULpy_PUL14	true	1408828	1410631	ABJL02000008_1148	ABJL02000008	ABJL02000008_cluster_17	true	1408828	1410631	0.9964162470550104
ABJL02000008_1149	ABJL02000008	PULpy_PUL14	true	1410921	1414029	ABJL02000008_1149	ABJL02000008	ABJL02000008_cluster_17	true	1410921	1414029	0.9988251444027665
ABJL02000008_115	ABJL02000008		false	136833	138114	ABJL02000008_115	ABJL02000008		false	136833	138114	0.003550861419051053
ABJL02000008_1150	ABJL02000008	PULpy_PUL14	true	1414047	1415781	ABJL02000008_1150	ABJL02000008	ABJL02000008_cluster_17	true	1414047	1415781	0.9993096859036603
ABJL02000008_1151	ABJL02000008	PULpy_PUL14	true	1415802	1417206	ABJL02000008_1151	ABJL02000008	ABJL02000008_cluster_17	true	1415802	1417206	0.9910714389521225
ABJL02000008_1152	ABJL02000008	PULpy_PUL14	true	1417215	1418817	ABJL02000008_1152	ABJL02000008	ABJL02000008_cluster_17	true	1417215	1418817	0.9998812669420722
ABJL02000008_1153	ABJL02000008		false	1419030	1419231	ABJL02000008_1153	ABJL02000008		false	1419030	1419231	0.93539843772243
ABJL02000008_1154	ABJL02000008		false	1419302	1420151	ABJL02000008_1154	ABJL02000008		false	1419302	1420151	0.6070209629201927
ABJL02000008_1155	ABJL02000008		false	1420242	1421433	ABJL02000008_1155	ABJL02000008		false	1420242	1421433	0.040097883994429345
ABJL02000008_1156	ABJL02000008		false	1421830	1422724	ABJL02000008_1156	ABJL02000008		false	1421830	1422724	0.04578100255560464
ABJL02000008_1157	ABJL02000008		false	1422816	1423836	ABJL02000008_1157	ABJL02000008		false	1422816	1423836	0.04137002166769409
ABJL02000008_1158	ABJL02000008		false	1423849	1424491	ABJL02000008_1158	ABJL02000008		false	1423849	1424491	0.016595268637822617
ABJL02000008_1159	ABJL02000008		false	1424511	1426218	ABJL02000008_1159	ABJL02000008		false	1424511	1426218	0.0703864545320868
ABJL02000008_116	ABJL02000008		false	138186	139107	ABJL02000008_116	ABJL02000008		false	138186	139107	0.02281814930390277
ABJL02000008_1160	ABJL02000008		false	1426292	1426580	ABJL02000008_1160	ABJL02000008		false	1426292	1426580	0.05524684678757937
ABJL02000008_1161	ABJL02000008		false	1426594	1427545	ABJL02000008_1161	ABJL02000008		false	1426594	1427545	0.06693863065502909
ABJL02000008_1162	ABJL02000008		false	1427860	1430371	ABJL02000008_1162	ABJL02000008		false	1427860	1430371	0.2554610415908386
ABJL02000008_1163	ABJL02000008		false	1430676	1431696	ABJL02000008_1163	ABJL02000008		false	1430676	1431696	0.11433915078338552
ABJL02000008_1164	ABJL02000008		false	1431855	1432074	ABJL02000008_1164	ABJL02000008		false	1431855	1432074	0.014694091996814502
ABJL02000008_1165	ABJL02000008		false	1432341	1433979	ABJL02000008_1165	ABJL02000008		false	1432341	1433979	0.005068855164304789
ABJL02000008_1166	ABJL02000008		false	1434017	1434290	ABJL02000008_1166	ABJL02000008		false	1434017	1434290	0.005630887324818226
ABJL02000008_1167	ABJL02000008		false	1434536	1435388	ABJL02000008_1167	ABJL02000008		false	1434536	1435388	0.02017732744622864
ABJL02000008_1168	ABJL02000008		false	1435528	1435696	ABJL02000008_1168	ABJL02000008		false	1435528	1435696	0.024583329952440166
ABJL02000008_1169	ABJL02000008		false	1435773	1437138	ABJL02000008_1169	ABJL02000008		false	1435773	1437138	0.006561554995839398
ABJL02000008_117	ABJL02000008		false	139108	139693	ABJL02000008_117	ABJL02000008		false	139108	139693	0.0053354073360661865
ABJL02000008_1170	ABJL02000008		false	1437371	1438577	ABJL02000008_1170	ABJL02000008		false	1437371	1438577	0.010953498139058044
ABJL02000008_1171	ABJL02000008		false	1438663	1439356	ABJL02000008_1171	ABJL02000008		false	1438663	1439356	0.007536754829434103
ABJL02000008_1172	ABJL02000008		false	1439491	1440802	ABJL02000008_1172	ABJL02000008		false	1439491	1440802	0.09165219990703899
ABJL02000008_1173	ABJL02000008		false	1440882	1442154	ABJL02000008_1173	ABJL02000008		false	1440882	1442154	0.004446699293041827
ABJL02000008_1174	ABJL02000008		false	1442150	1442639	ABJL02000008_1174	ABJL02000008		false	1442150	1442639	0.027056582761127677
ABJL02000008_1175	ABJL02000008		false	1442750	1443410	ABJL02000008_1175	ABJL02000008		false	1442750	1443410	0.04022380417949377
ABJL02000008_1176	ABJL02000008		false	1443427	1445473	ABJL02000008_1176	ABJL02000008		false	1443427	1445473	0.008629219414386676
ABJL02000008_1177	ABJL02000008		false	1445576	1446041	ABJL02000008_1177	ABJL02000008		false	1445576	1446041	0.023131866091769406
ABJL02000008_1178	ABJL02000008		false	1446292	1448128	ABJL02000008_1178	ABJL02000008		false	1446292	1448128	0.00016719617972549096
ABJL02000008_1179	ABJL02000008		false	1448259	1449084	ABJL02000008_1179	ABJL02000008		false	1448259	1449084	0.003802972599053001
ABJL02000008_118	ABJL02000008		false	139706	140150	ABJL02000008_118	ABJL02000008		false	139706	140150	0.037283407311769594
ABJL02000008_1180	ABJL02000008		false	1449265	1450216	ABJL02000008_1180	ABJL02000008		false	1449265	1450216	0.005535018852749093
