genome	pulid	contigid	start	end	pattern
FP929033	PUL21	FP929033.1	2449121	2470977	susD-susC-unk-GH31_15-GH43_3-unk-unk-susD-susC-GH182-unk-GH65
FP929033	PUL22	FP929033.1	2516068	2546950	susC-unk-unk-unk-GH172-GH5_2-susC-susD-unk-GH5_5-GH2_13-GH5_5-GH140-GH130_1-unk-CBM67;GH78-unk-unk-CE20
FP929033	PUL23	FP929033.1	2595624	2600806	susC-susD
FP929033	PUL24	FP929033.1	2609648	2659196	GH3-GH3-GH144-GH43_28;CBM32-susD-susC-unk-unk-unk-GH16_3-susC-susD-unk-GH3-unk-AA18-unk-GH26-GH173-GH173-unk-susD-susC-GH130_5-unk-unk-GH2_13
FP929033	PUL25	FP929033.1	2660218	2683610	GH31-GH66-unk-susD-susC-unk-unk-unk-unk-GH2_18-unk-GH43-unk-GH51_2
FP929033	PUL26	FP929033.1	2694221	2705374	susD-susC-susD-susC-GH43_31
FP929033	PUL27	FP929033.1	2721413	2726129	susC-susD
FP929033	PUL28	FP929033.1	2737821	2746304	GH99-susD-susC-GH92
FP929033	PUL29	FP929033.1	2767927	2772820	susC-susD
FP929033	PUL30	FP929033.1	2785872	2812443	GH35-GH144-susD-susC-unk-unk-unk-unk-CE20-susC-susD-PL35-PL35-GH88
FP929033	PUL31	FP929033.1	2834183	2845339	GH18-susC-susD-unk-GH20
FP929033	PUL32	FP929033.1	2855599	2864297	susD-susC-unk-unk-GH130_4
FP929033	PUL33	FP929033.1	2947180	2952046	susC-susD
FP929033	PUL34	FP929033.1	2990042	2994674	susD-susC
FP929033	PUL35	FP929033.1	3100108	3104741	susD-susC
FP929033	PUL36	FP929033.1	3112733	3123254	susC-susD-GH30_3-unk-unk-GH3
FP929033	PUL37	FP929033.1	3146567	3194299	PL8_2-unk-unk-unk-susD-susC-unk-unk-CE7-unk-susD-susC-susD-susC-unk-unk-GH36;GH173-GH36-unk-GH173-unk-unk-GH2_13-CBM67;GH78
FP929033	PUL38	FP929033.1	3226327	3249087	susC-susD-GH43_3-unk-GH2_18-GH88-unk-PL8_2-unk-unk-unk-PL29
FP929033	PUL39	FP929033.1	3407608	3422458	GH43_26-unk-susC-susD-unk-CE20-unk-GH3
FP929033	PUL40	FP929033.1	3441674	3469855	GH2_18-GH43_26-GH43_34-unk-unk-susC-susD-unk-GH76-GH76-unk-GH92-GH125-unk-GH127
FP929033	PUL41	FP929033.1	3480010	3484876	susC-susD
FP929033	PUL42	FP929033.1	3510350	3521475	susC-GH144-GH3-susD-susC
FP929033	PUL43	FP929033.1	3539894	3545210	susD-susC
FP929033	PUL44	FP929033.1	3556096	3577351	GH177-unk-GH177-unk-unk-unk-unk-CE9-unk-GH3-GH26-unk-susD-susC-CE15
FP929033	PUL45	FP929033.1	3588803	3628736	CBM91;GH43_10-GH3-CBM91;GH43_12-GH31_4-GH97-GH43_29;CBM6-GH43_12;CBM91-susC-susD-susC-susD-unk-GH10-unk-GH5_21-CE1;CE6-GH43_29;CBM6-unk-GH95
FP929033	PUL46	FP929033.1	3689468	3708335	GT2_Glycos_transf_2-unk-unk-unk-unk-PL15_2-unk-unk-unk-PL15_2-susC-susD
FP929033	PUL47	FP929033.1	3740214	3749300	susC-susD-unk-GH89
FP929033	PUL48	FP929033.1	3781877	3786526	susC-susD
FP929033	PUL49	FP929033.1	3807293	3822251	susC-susD-GH92-GH92-unk-GH92-GH97
FP929033	PUL50	FP929033.1	3853091	3858128	susC-susD
FP929033	PUL51	FP929033.1	3950116	3969005	GH106-unk-susD-susC-unk-CE20-GH92-GH92-GH130_3
FP929033	PUL52	FP929033.1	3988890	4010183	GH105-CE8-CE12;CE8-unk-unk-unk-susD-susC-PL1_2-PL1_2
FP929033	PUL53	FP929033.1	4024208	4074590	GH106-GH28-unk-GH28-CE12-GH2_20-GH43_18;GH43_34-unk-unk-GH42-GH28-unk-susD-susC-unk-unk-unk-susC-susD-susC-susD-PL11-PL26-CE12-GH105-PL11_1-GH105
FP929033	PUL54	FP929033.1	4098179	4141340	susC-susD-unk-unk-unk-PL11-unk-GH28-CE20;GH105-unk-PL1_2-unk-unk-susC-susD-unk-unk-susC-unk-unk-unk-GH28
FP929033	PUL55	FP929033.1	4345238	4350368	susD-susC
FP929033	PUL56	FP929033.1	4392155	4397192	susC-susD
FP929033	PUL57	FP929033.1	4465755	4470603	susC-susC-susD
FP929033	PUL58	FP929033.1	4493028	4502581	susC-unk-unk-unk-susC-susD
FP929033	PUL59	FP929033.1	4699472	4712336	PL12_2-GH88-susD-susC-unk-PL12_2
FP929033	PUL60	FP929033.1	4826979	4832084	susD-susC
FP929033	PUL61	FP929033.1	4949325	4954308	susC-susD
FP929033	PUL62	FP929033.1	4965824	4970602	susC-susD
FP929033	PUL63	FP929033.1	5089259	5107870	susC-susD-unk-unk-GH43_10;CBM91-GH88-unk-unk-unk-unk-susC-unk-unk-CE1
FP929033	PUL64	FP929033.1	5145493	5150351	susC-susD
FP929033	PUL65	FP929033.1	5168136	5172599	susC-susD
FP929033	PUL66	FP929033.1	5221769	5226010	susC-susD
FP929033	PUL67	FP929033.1	5232634	5252458	CE20-unk-unk-unk-GH20-unk-unk-unk-unk-susD-susC-GH89
FP929033	PUL68	FP929033.1	5418336	5422960	susD-susC
FP929033	PUL69	FP929033.1	5449547	5465494	susC-unk-GH3-unk-GH33-susD-susC-unk-GH33
FP929033	PUL70	FP929033.1	5529723	5534428	susD-susC
FP929033	PUL71	FP929033.1	5578007	5582702	susC-susD
FP929033	PUL72	FP929033.1	5643730	5657857	GH29-GH2_10-GH20-unk-unk-susD-susC
FP929033	PUL73	FP929033.1	5673752	5693505	susD-susC-unk-unk-unk-unk-GH67-GH10-unk-CE20-GH13_14
FP929033	PUL74	FP929033.1	5803202	5823840	GH88-unk-GH13_47;CBM98-unk-unk-susD-susC-GH97-GH13_46
FP929033	PUL75	FP929033.1	5853538	5858517	susC-susD
FP929033	PUL76	FP929033.1	5887025	5904604	susC-susD-unk-unk-GH50-unk-GH99-GH31_4-CBM57;GH2_2-CE20
FP929033	PUL77	FP929033.1	5907429	5931937	GH92-GH130_3-GH125-GH76-unk-GH92-unk-unk-unk-GH76-susC-susD
