genome	pulid	contigid	start	end	pattern
LT622246	PUL30	LT622246.1	1587798	1592616	susD-susC
LT622246	PUL31	LT622246.1	1604168	1629519	susC-susD-unk-unk-unk-unk-GH20-unk-susC-susD-GH30_3-unk-GH3
LT622246	PUL32	LT622246.1	1662374	1667332	susD-susC
LT622246	PUL33	LT622246.1	1681293	1694281	GH2_10-susC-susD-susC-susD
LT622246	PUL34	LT622246.1	1704337	1727511	susC-susD-GH43_3-unk-GH2_18-GH88-unk-PL8_2-unk-unk-unk-unk-PL29
LT622246	PUL35	LT622246.1	1875623	1885582	susD-susC-susD-susC
LT622246	PUL36	LT622246.1	1895843	1911141	susC-susD-unk-unk-unk-unk-susC-susD
LT622246	PUL37	LT622246.1	1916380	1921539	susC-susD
LT622246	PUL38	LT622246.1	1936793	1960435	GH2_18-GH43_26-GH43_34-unk-unk-susC-susD-GH76-unk-unk-GH76-unk-GH92-GH125
LT622246	PUL39	LT622246.1	1993930	2032487	susC-GH144-GH3-susD-susC-unk-unk-unk-unk-GH177-unk-GH177-unk-unk-unk-unk-CE9-unk-GH3-GH26-unk-susD-susC-CE15
LT622246	PUL40	LT622246.1	2042857	2099202	CBM91;GH43_10-GH3-GH43_12;CBM91-GH31_4-GH97-CBM6;GH43_29-CBM91;GH43_12-susC-susD-susC-susD-unk-unk-unk-GH30_8-CBM35;GH98-GH115-CE6;CE1-GH43_29;CBM6-unk-GH95-unk-unk-GH30_12-unk-susC-susD
LT622246	PUL41	LT622246.1	2173076	2211407	GT2_Glycos_transf_2-GH20-unk-unk-susC-susD-unk-unk-unk-GH2_6-unk-unk-GH13_47;CBM98-unk-unk-susD-susC-GH97-GH13_46
LT622246	PUL42	LT622246.1	2243220	2248199	susC-susD
LT622246	PUL43	LT622246.1	2259703	2268733	susC-susD-unk-unk-CE7
LT622246	PUL44	LT622246.1	2273014	2293705	PL1_2-CE8-GH95-susC-susD-unk-CE8-unk-GH28
LT622246	PUL45	LT622246.1	2303518	2308868	susC-susD
LT622246	PUL46	LT622246.1	2323523	2340649	susC-susD-unk-unk-unk-unk-GH99-GH31_4-CBM57;GH2_2-CE20
LT622246	PUL47	LT622246.1	2343474	2381230	GH92-GH130_3-GH125-GH76-unk-GH92-unk-unk-unk-unk-GH76-susC-susD-unk-unk-unk-unk-GH29-unk-susD-susC
LT622246	PUL48	LT622246.1	2508741	2517827	susC-susD-unk-GH89
LT622246	PUL49	LT622246.1	2574811	2579488	susC-susD
LT622246	PUL50	LT622246.1	2596967	2623087	GH31_1-GH76-unk-susC-susD-unk-unk-GH31_15-GH92-GH92-unk-GH43_34;GH92-GH97
LT622246	PUL51	LT622246.1	2775881	2780841	susD-susC
LT622246	PUL52	LT622246.1	2876129	2898476	GH31_1-unk-susC-susD-unk-unk-unk-susD-unk-GH92-GH92-GH130_3
LT622246	PUL53	LT622246.1	2918197	2963023	GH105-CE8-CE12;CE8-unk-unk-PL1_2-PL1_2-PL1_2-CE8-unk-susD-susC-unk-unk-PL1_2-unk-unk-PL1_2-susC-susD-unk-unk-CE8-GH28
LT622246	PUL54	LT622246.1	2989776	3013049	GH106-GH28-unk-GH28-CE12-GH2_20-GH43_34;GH43_18-GH42-unk-GH28-unk-susD-susC
LT622246	PUL55	LT622246.1	3017875	3033673	susC-susD-susC-susD-PL11_1-PL26
LT622246	PUL56	LT622246.1	3036127	3073436	CE12-GH105-PL11_1-unk-GH105-unk-unk-CE4-GH105-unk-unk-unk-CE12-unk-unk-unk-susD-susC-unk-GH2_21-unk-PL11-GH28
LT622246	PUL57	LT622246.1	3073949	3109145	PL9_1-unk-GH28-GH105;CE20-unk-PL1_2-unk-susC-susD-unk-unk-susC-unk-unk-unk-GH28-unk-unk-unk-susC
LT622246	PUL58	LT622246.1	3245107	3250270	susD-susC
LT622246	PUL59	LT622246.1	3283245	3302704	susC-susD-unk-unk-GH35-GH89-unk-unk-susC-susD
LT622246	PUL60	LT622246.1	3380258	3392525	susC-unk-unk-unk-unk-susC-unk-unk-susC-susD
LT622246	PUL61	LT622246.1	3575828	3597118	PL15_2-unk-unk-unk-unk-PL12_2-GH88-susD-susC-unk-PL12_2
LT622246	PUL62	LT622246.1	3610186	3628656	GH2_1-GH53-unk-susD-susC-GH147-unk-unk-PL13
LT622246	PUL63	LT622246.1	3671086	3675801	susC-susD
LT622246	PUL64	LT622246.1	3689073	3704481	GH33-unk-unk-susC-susD-unk-unk-unk-unk-GH3
LT622246	PUL65	LT622246.1	3713499	3718506	susC-susD
LT622246	PUL66	LT622246.1	3737612	3769096	PL40-unk-susC-unk-unk-unk-GH28-unk-unk-unk-unk-susC-susD-unk-unk-unk-GH28
LT622246	PUL67	LT622246.1	3785711	3798608	susC-susD-unk-unk-GH30_2-GH28-GH146
LT622246	PUL68	LT622246.1	3806535	3817543	susC-susD-unk-unk-GH2_10
LT622246	PUL69	LT622246.1	3822558	3841155	susC-susD-unk-unk-CBM91;GH43_10-GH88-unk-unk-unk-unk-susC-unk-CE1
LT622246	PUL70	LT622246.1	3878829	3883687	susC-susD
LT622246	PUL71	LT622246.1	3903126	3907592	susC-susD
LT622246	PUL72	LT622246.1	3985092	4001656	GH109-PL38-unk-unk-susD-susC-PL38-PL38-GH2_2-GH88
LT622246	PUL73	LT622246.1	4014321	4025709	susC-susD-unk-GH92;GH88
LT622246	PUL74	LT622246.1	4134361	4147645	susC-susD-unk-unk-unk-unk-CE20
LT622246	PUL75	LT622246.1	4162760	4167686	susD-susC
LT622246	PUL76	LT622246.1	4169596	4182985	GH33;CBM93-GH2_13-GH20-GH20-susC-susD
LT622246	PUL77	LT622246.1	4447035	4468947	susD-susC-unk-unk-susC-susD-unk-unk-unk-GH163-unk-GH130_2-GH92
LT622246	PUL78	LT622246.1	4473681	4503426	susC-susD-PL1_2-unk-GH43_18-GH142;GH143-GH78;CBM67-GH28-CE19-unk-GH33;GH78;CBM67-GH140-GH105-GH95
LT622246	PUL79	LT622246.1	4548050	4568915	GH127-GH141-GH78-unk-unk-unk-susC-susD-GH165-GH165-unk-GH165
LT622246	PUL80	LT622246.1	4832518	4841313	GH2_2-unk-susD-susC
LT622246	PUL81	LT622246.1	5351829	5365734	GH16;GH3-GH16-susD-unk-susC-susD-susC
LT622246	PUL82	LT622246.1	5543863	5548487	susD-susC
LT622246	PUL83	LT622246.1	5574543	5579404	susD-susC
LT622246	PUL84	LT622246.1	5610390	5625913	susC-unk-unk-GH3-unk-unk-GH33-susD-susC-unk-GH33
LT622246	PUL85	LT622246.1	5692634	5697339	susD-susC
LT622246	PUL86	LT622246.1	5743269	5747964	susC-susD
LT622246	PUL87	LT622246.1	5835745	5840732	susD-susC
LT622246	PUL88	LT622246.1	5846357	5869369	GH67-GH43_1-GH10-unk-CE20-GH10-unk-susD-susC-unk-GH13_14
LT622246	PUL89	LT622246.1	5900879	5906167	susD-susC
LT622246	PUL90	LT622246.1	5952338	5973843	GH141-unk-PL12_2-susD-unk-susC-susD-susC-GH29-unk-GH88
LT622246	PUL91	LT622246.1	5993252	6006415	GH32-GH91-GH91-susD-susC-unk-GH32
LT622246	PUL92	LT622246.1	6190051	6194773	susD-susC
LT622246	PUL93	LT622246.1	6208119	6212865	susC-susD
LT622246	PUL94	LT622246.1	6229502	6234231	susD-susC
LT622246	PUL95	LT622246.1	6286728	6291313	susC-susD
LT622246	PUL96	LT622246.1	6312060	6316708	susD-susC
LT622246	PUL97	LT622246.1	6380726	6386024	susD-susC
LT622246	PUL98	LT622246.1	6417907	6428553	GH92-GH76-GH76-unk-susD-susC
