genome	pulid	contigid	start	end	pattern
NZ_CP046176	PUL26	NZ_CP046176.1	2634873	2640109	susC-susD
NZ_CP046176	PUL27	NZ_CP046176.1	3076581	3084757	GH95-susD-susC
NZ_CP046176	PUL28	NZ_CP046176.1	3668273	3673615	susD-susC
NZ_CP046176	PUL29	NZ_CP046176.1	3790948	3808738	GH3-CE20-unk-unk-GH130_1-GH26-unk-susD-susC-CE7-GH5_7
NZ_CP046176	PUL30	NZ_CP046176.1	3865341	3877252	susD-susC-CBM91;GH43_12-GH43_1-GH10-unk-GH16_3
NZ_CP046176	PUL31	NZ_CP046176.1	3995971	4014521	GH28-susD-susC-unk-unk-PL40-unk-GH3-unk-GH88
NZ_CP046176	PUL32	NZ_CP046176.1	4033898	4052765	GH105-PL11_1-GH28-GH115-unk-unk-PL10_2-susD-susC
NZ_CP046176	PUL33	NZ_CP046176.1	4055821	4078724	PL26-CE12-PL11_1-GH2_21-GH106-unk-unk-CE4-susD-susC
NZ_CP046176	PUL34	NZ_CP046176.1	4080654	4124046	susD-susC-susD-susC-unk-susC-susD-unk-GH78-CE15-PL11-GH28;GH106-GH105-GH42-GH43_34;GH43_18-GH2_20-CE12-GH28-unk-unk-GH28-GH106
NZ_CP046176	PUL35	NZ_CP046176.1	4152930	4159452	susD-susC-GH29
NZ_CP046176	PUL36	NZ_CP046176.1	4261772	4277228	susC-susD-GH2_10-GH63-susD-susC
NZ_CP046176	PUL37	NZ_CP046176.1	4287210	4291960	susD-susC
NZ_CP046176	PUL38	NZ_CP046176.1	4365515	4373505	susD-susC-unk-unk-GH175
NZ_CP046176	PUL39	NZ_CP046176.1	4400245	4410437	GH2_6-unk-unk-susD-susC
NZ_CP046176	PUL40	NZ_CP046176.1	4493709	4519657	GH146-susD-susC-unk-GH35-GH51_2-GH43_19;GH43_34-GH78;CBM67-susD-susC
NZ_CP046176	PUL41	NZ_CP046176.1	4524618	4554563	susC-susD-GH43_17-GH43_24-CBM91;GH43_9;GH43_19-susD-susC-susD-susC-unk-unk-GH154;GH105-PL42
NZ_CP046176	PUL42	NZ_CP046176.1	4574634	4588788	GH29-GH2_10-GH20-unk-susD-susC
NZ_CP046176	PUL43	NZ_CP046176.1	4606626	4628681	GH92-unk-unk-unk-susC-susD-susC-unk-susD-susC
NZ_CP046176	PUL44	NZ_CP046176.1	4671441	4694215	GH136-susD-susC-unk-unk-GH23-unk-GH2_10-susC-unk-unk-GH109
NZ_CP046176	PUL45	NZ_CP046176.1	4699438	4720263	GH130_2-unk-GH97-unk-unk-unk-susD-susC-unk-GH92-GH92-unk-unk-GH92
NZ_CP046176	PUL46	NZ_CP046176.1	4838861	4879582	susD-susC-unk-unk-GH43_10;CBM91-GH36-unk-CE20-CBM32;GH2_17-unk-susD-susC-unk-unk-GH97-unk-unk-GH95-GH92
NZ_CP046176	PUL47	NZ_CP046176.1	4951089	4982879	GH89-unk-unk-unk-susC-susD-unk-GH92-GH28-GH92-unk-unk-unk-susC-susD-GH30_4-GH30_4
NZ_CP046176	PUL48	NZ_CP046176.1	4991755	5028036	susC-GH2_11-GH115-susD-susC-unk-unk-GH146-GH43_18-GH127-GH146-GH43_8-GH146-CBM57;GH2_2-susD-susC
NZ_CP046176	PUL49	NZ_CP046176.1	5223497	5242770	GH51_2-GH43_4-unk-GH97-susC-susD-unk-GH43_4
NZ_CP046176	PUL50	NZ_CP046176.1	5285611	5294870	susC-susD-unk-unk-GH29
NZ_CP046176	PUL51	NZ_CP046176.1	5302687	5307431	susC-susD
NZ_CP046176	PUL52	NZ_CP046176.1	5442361	5454831	GT117-CE4-GH144-GH3-susD-susC
NZ_CP046176	PUL53	NZ_CP046176.1	5465646	5486501	CE8;PL10_1-unk-GH127-GH43_34;CBM32-GH97-unk-susD-susC-GH127
NZ_CP046176	PUL54	NZ_CP046176.1	5489394	5494355	susC-susD
NZ_CP046176	PUL55	NZ_CP046176.1	5532284	5557978	GH2_1-susC-susD-unk-unk-unk-susC-susD-unk-unk-unk-GH3
