genome	pulid	contigid	start	end	pattern
NC_013132	PUL41	NC_013132.1	3842071	3865039	susC-susD-GH89-unk-CE1-GT2_Glyco_trans_2_3;GH26-GH158-AA3-unk-unk-susC
NC_013132	PUL42	NC_013132.1	3878619	3883437	susD-susC
NC_013132	PUL43	NC_013132.1	3898600	3903262	susC-susD
NC_013132	PUL44	NC_013132.1	3938954	3946463	GH2_18-susD-susC
NC_013132	PUL45	NC_013132.1	3955928	3960646	susC-susD
NC_013132	PUL46	NC_013132.1	3964141	3969076	susD-susC
NC_013132	PUL47	NC_013132.1	4048349	4053197	susC-susD
NC_013132	PUL48	NC_013132.1	4401255	4409625	CBM6;GH64-unk-susC-susD
NC_013132	PUL49	NC_013132.1	4421506	4430786	PL9_2-unk-unk-unk-susD-susC
NC_013132	PUL50	NC_013132.1	4470233	4476252	susC-susD-GH30_3
NC_013132	PUL51	NC_013132.1	4559334	4564410	susC-susD
NC_013132	PUL52	NC_013132.1	4573815	4578935	susC-susD
NC_013132	PUL53	NC_013132.1	4712127	4723130	susD-susC-unk-unk-unk-CBM92;CBM6
NC_013132	PUL54	NC_013132.1	4789024	4793828	susC-susD
NC_013132	PUL55	NC_013132.1	4921603	4926173	susC-susD
NC_013132	PUL56	NC_013132.1	5217147	5226523	susD-susC-unk-unk-unk-PL9_2
NC_013132	PUL57	NC_013132.1	5595439	5610181	susD-susC-unk-unk-unk-GH43_2-unk-susD-susC
NC_013132	PUL58	NC_013132.1	5638528	5653951	susC-unk-unk-unk-PL33_1-PL38-unk-unk-susD-susC
NC_013132	PUL59	NC_013132.1	5680608	5685454	susC-susD
NC_013132	PUL60	NC_013132.1	5693602	5701718	GH35-GH30_4-susD-susC
NC_013132	PUL61	NC_013132.1	5746276	5755412	GH43_18-unk-unk-susC-susD
NC_013132	PUL62	NC_013132.1	5785877	5790867	susD-susC
NC_013132	PUL63	NC_013132.1	5999523	6033591	GH2_17;CBM32-susC-susD-susC-unk-unk-susD-susD-susC-GH92-unk-GH38-susD-susC-unk-unk-GH92
NC_013132	PUL64	NC_013132.1	6049805	6064421	GH35-unk-GH115-GH43_1-CE20-susD-susC
NC_013132	PUL65	NC_013132.1	6219980	6231936	susD-susC-unk-unk-unk-CBM9;GH87
NC_013132	PUL66	NC_013132.1	6238644	6249228	susC-susD-GH20-unk-GH127
NC_013132	PUL67	NC_013132.1	6370913	6392100	CBM92;GH16_3-unk-unk-unk-susC-susD-unk-CBM32;GH16_3-CBM6
NC_013132	PUL68	NC_013132.1	6421692	6430754	susD-susC-unk-unk-GH39
NC_013132	PUL69	NC_013132.1	6571890	6580059	susC-unk-susD-susC
NC_013132	PUL70	NC_013132.1	6689980	6694985	susD-susC
NC_013132	PUL71	NC_013132.1	6785067	6789675	susD-susC
NC_013132	PUL72	NC_013132.1	6821901	6835049	susC-susD-unk-unk-unk-GH127
NC_013132	PUL73	NC_013132.1	6893562	6904895	GH5-unk-unk-GH26-unk-susD-susC-GH130_1
NC_013132	PUL74	NC_013132.1	7021255	7033422	GH105-CE12;GH28-susD-susC-unk-CBM91;GH43_10
NC_013132	PUL75	NC_013132.1	7040561	7046931	GH76-susD-susC
NC_013132	PUL76	NC_013132.1	7079936	7091227	GH31_4-susC-susD-unk-unk-GH19_2
NC_013132	PUL77	NC_013132.1	7097184	7101797	susD-susC
NC_013132	PUL78	NC_013132.1	7193894	7207219	GH13_16-unk-unk-GH36-unk-susD-susC
NC_013132	PUL79	NC_013132.1	7413290	7418296	susC-susD
NC_013132	PUL80	NC_013132.1	7748245	7753297	susD-susC
NC_013132	PUL81	NC_013132.1	7759625	7769685	susD-susC-unk-unk-GH130_3-CBM13;GH43_26
NC_013132	PUL82	NC_013132.1	7778294	7793424	susC-susD-unk-GH53-GH147-GH2_1-unk-GH2_18
NC_013132	PUL83	NC_013132.1	8000019	8007971	GH51_5-unk-susD-susC
NC_013132	PUL84	NC_013132.1	8073422	8078237	susC-susD
NC_013132	PUL85	NC_013132.1	8099844	8104831	susD-susC
NC_013132	PUL86	NC_013132.1	8122063	8127061	susD-susC
NC_013132	PUL87	NC_013132.1	8233348	8238311	susD-susC
NC_013132	PUL88	NC_013132.1	8351869	8356856	susD-susC
NC_013132	PUL89	NC_013132.1	8378311	8383059	susC-susD
NC_013132	PUL90	NC_013132.1	8424438	8429143	susD-susC
NC_013132	PUL91	NC_013132.1	8430021	8448376	GH43_34-unk-unk-unk-susC-susD-GH30_1-GH30_3-GH16_3-unk-susD-susC
NC_013132	PUL92	NC_013132.1	8501516	8520325	susD-susC-unk-unk-unk-unk-susC-susD-unk-unk-GH95
NC_013132	PUL93	NC_013132.1	8611012	8620577	susD-susC-susD-susC
NC_013132	PUL94	NC_013132.1	8809582	8814794	susD-susC
NC_013132	PUL95	NC_013132.1	8961881	8977541	susD-susC-unk-unk-GH33-susD-susC-unk-unk-unk-AA18
NC_013132	PUL96	NC_013132.1	9029217	9042365	susC-unk-unk-unk-unk-GH127-susD-susC
NC_013132	PUL97	NC_013132.1	9061736	9066358	susD-susC
NC_013132	PUL98	NC_013132.1	9085039	9090147	susD-susC
