genome	pulid	contigid	start	end	pattern
CP102259	PUL27	CP102259.1	1418880	1427578	susD-susC-unk-unk-GH130_4
CP102259	PUL28	CP102259.1	1471348	1476304	susD-susC
CP102259	PUL29	CP102259.1	1483682	1494806	CE4-GT117-unk-unk-susC-susD
CP102259	PUL30	CP102259.1	1585043	1589861	susD-susC
CP102259	PUL31	CP102259.1	1601413	1626764	susC-susD-unk-unk-unk-unk-GH20-unk-susC-susD-GH30_3-unk-GH3
CP102259	PUL32	CP102259.1	1659619	1664577	susD-susC
CP102259	PUL33	CP102259.1	1678538	1691526	GH2_10-susC-susD-susC-susD
CP102259	PUL34	CP102259.1	1701430	1716985	susC-susD-GH43_3-unk-GH2_18-GH88-unk-PL8_2
CP102259	PUL35	CP102259.1	1872874	1902085	susD-susC-susD-susC-unk-unk-unk-unk-susD-susC-unk-unk-unk-unk-susD-susC
CP102259	PUL36	CP102259.1	1913631	1918790	susC-susD
CP102259	PUL37	CP102259.1	1934044	1957686	GH2_18-GH43_26-GH43_34-unk-unk-susC-susD-GH76-unk-unk-GH76-unk-GH92-GH125
CP102259	PUL38	CP102259.1	1991182	2029739	susC-GH144-GH3-susD-susC-unk-unk-unk-unk-GH177-unk-GH177-unk-unk-unk-unk-CE9-unk-GH3-GH26-unk-susD-susC-CE15
CP102259	PUL39	CP102259.1	2040109	2096457	CBM91;GH43_10-GH3-GH43_12;CBM91-GH31_4-GH97-CBM6;GH43_29-CBM91;GH43_12-susC-susD-susC-susD-unk-unk-GH30_8-CBM35;GH98-GH115-CE6;CE1-GH43_29;CBM6-unk-GH95-unk-unk-GH30_12-susC-susD
CP102259	PUL40	CP102259.1	2170331	2208662	GT2_Glycos_transf_2-GH20-unk-unk-susC-susD-unk-unk-unk-GH2_6-unk-unk-GH13_47;CBM98-unk-unk-susD-susC-GH97-GH13_46
CP102259	PUL41	CP102259.1	2240476	2245455	susC-susD
CP102259	PUL42	CP102259.1	2256959	2265989	susC-susD-unk-unk-CE7
CP102259	PUL43	CP102259.1	2270270	2290961	PL1_2-CE8-GH95-susC-susD-unk-CE8-unk-GH28
CP102259	PUL44	CP102259.1	2300774	2306124	susC-susD
CP102259	PUL45	CP102259.1	2320779	2337905	susC-susD-unk-unk-unk-unk-GH99-GH31_4-CBM57;GH2_2-CE20
CP102259	PUL46	CP102259.1	2340730	2378487	GH92-GH130_3-GH125-GH76-unk-GH92-unk-unk-unk-GH76-susC-susD-unk-unk-unk-unk-GH29-unk-susD-susC
CP102259	PUL47	CP102259.1	2508368	2517454	susC-susD-unk-GH89
CP102259	PUL48	CP102259.1	2574438	2579115	susC-susD
CP102259	PUL49	CP102259.1	2596592	2622712	GH31_1-GH76-unk-susC-susD-unk-unk-GH31_15-GH92-GH92-unk-GH43_34;GH92-GH97
CP102259	PUL50	CP102259.1	2775506	2780466	susD-susC
CP102259	PUL51	CP102259.1	2873002	2895349	GH31_1-unk-susC-susD-unk-unk-unk-susD-unk-GH92-GH92-GH130_3
CP102259	PUL52	CP102259.1	2915072	2959899	GH105-CE8-CE12;CE8-unk-unk-PL1_2-PL1_2-PL1_2-CE8-unk-susD-susC-unk-unk-PL1_2-unk-unk-PL1_2-susC-susD-unk-unk-CE8-GH28
CP102259	PUL53	CP102259.1	2986652	3009925	GH106-GH28-unk-GH28-CE12-GH2_20-GH43_34;GH43_18-GH42-unk-GH28-unk-susD-susC
CP102259	PUL54	CP102259.1	3014751	3030549	susC-susD-susC-susD-PL11_1-PL26
CP102259	PUL55	CP102259.1	3033003	3070311	CE12-GH105-PL11_1-GH105-unk-unk-CE4-GH105-unk-unk-unk-CE12-unk-unk-unk-susD-susC-unk-GH2_21-unk-PL11-GH28
CP102259	PUL56	CP102259.1	3070824	3106020	PL9_1-unk-GH28-GH105;CE20-unk-PL1_2-unk-susC-susD-unk-unk-susC-unk-unk-unk-GH28-unk-unk-unk-susC
CP102259	PUL57	CP102259.1	3241984	3247147	susD-susC
CP102259	PUL58	CP102259.1	3280123	3299582	susC-susD-unk-unk-GH35-GH89-unk-unk-susC-susD
CP102259	PUL59	CP102259.1	3377137	3389404	susC-unk-unk-unk-unk-susC-unk-unk-susC-susD
CP102259	PUL60	CP102259.1	3572710	3594000	PL15_2-unk-unk-unk-unk-PL12_2-GH88-susD-susC-unk-PL12_2
CP102259	PUL61	CP102259.1	3607068	3625538	GH2_1-GH53-unk-susD-susC-GH147-unk-unk-PL13
CP102259	PUL62	CP102259.1	3667970	3672685	susC-susD
CP102259	PUL63	CP102259.1	3685958	3701366	GH33-unk-unk-susC-susD-unk-unk-unk-unk-GH3
CP102259	PUL64	CP102259.1	3710384	3715391	susC-susD
CP102259	PUL65	CP102259.1	3734498	3765982	PL40-unk-susC-unk-unk-unk-GH28-unk-unk-unk-unk-susC-susD-unk-unk-unk-GH28
CP102259	PUL66	CP102259.1	3782597	3795494	susC-susD-unk-unk-GH30_2-GH28-GH146
CP102259	PUL67	CP102259.1	3803421	3814429	susC-susD-unk-unk-GH2_10
CP102259	PUL68	CP102259.1	3819444	3838041	susC-susD-unk-unk-CBM91;GH43_10-GH88-unk-unk-unk-unk-susC-unk-CE1
CP102259	PUL69	CP102259.1	3875715	3880573	susC-susD
CP102259	PUL70	CP102259.1	3900013	3904479	susC-susD
CP102259	PUL71	CP102259.1	3981983	3998547	GH109-PL38-unk-unk-susD-susC-PL38-PL38-GH2_2-GH88
CP102259	PUL72	CP102259.1	4011212	4022600	susC-susD-unk-GH92;GH88
CP102259	PUL73	CP102259.1	4131248	4144532	susC-susD-unk-unk-unk-unk-CE20
CP102259	PUL74	CP102259.1	4159647	4164573	susD-susC
CP102259	PUL75	CP102259.1	4166483	4179872	GH33;CBM93-GH2_13-GH20-GH20-susC-susD
CP102259	PUL76	CP102259.1	4443909	4500303	susD-susC-unk-unk-unk-susC-susD-unk-unk-unk-GH163-unk-GH130_2-GH92-unk-unk-unk-susC-susD-PL1_2-unk-GH43_18-GH142;GH143-GH78;CBM67-GH28-CE19-unk-GH33;GH78;CBM67-GH140-GH105-GH95
CP102259	PUL77	CP102259.1	4544925	4565790	GH127-GH141-GH78-unk-unk-unk-susC-susD-GH165-GH165-unk-GH165
CP102259	PUL78	CP102259.1	4829288	4838083	GH2_2-unk-susD-susC
CP102259	PUL79	CP102259.1	5348917	5362822	GH16;GH3-susD-susC-susD-susC
CP102259	PUL80	CP102259.1	5506353	5521048	susC-unk-unk-GH2_13-unk-susD-susC
CP102259	PUL81	CP102259.1	5540952	5545576	susD-susC
CP102259	PUL82	CP102259.1	5571633	5576494	susD-susC
CP102259	PUL83	CP102259.1	5607480	5623003	susC-unk-unk-GH3-unk-unk-GH33-susD-susC-unk-GH33
CP102259	PUL84	CP102259.1	5689723	5694428	susD-susC
CP102259	PUL85	CP102259.1	5740359	5745054	susC-susD
CP102259	PUL86	CP102259.1	5801841	5816301	GH29-GH2_10-GH20-unk-susD-susC
CP102259	PUL87	CP102259.1	5832838	5837825	susD-susC
CP102259	PUL88	CP102259.1	5843450	5866462	GH67-GH43_1-GH10-unk-CE20-GH10-unk-susD-susC-unk-GH13_14
CP102259	PUL89	CP102259.1	5897974	5903262	susD-susC
CP102259	PUL90	CP102259.1	5949430	5970934	GH141-unk-PL12_2-susD-susC-susD-susC-GH29-unk-GH88
CP102259	PUL91	CP102259.1	5990345	6003508	GH32-GH91-GH91-susD-susC-unk-GH32
CP102259	PUL92	CP102259.1	6187142	6191864	susD-susC
CP102259	PUL93	CP102259.1	6205210	6209956	susC-susD
CP102259	PUL94	CP102259.1	6226590	6231319	susD-susC
CP102259	PUL95	CP102259.1	6283817	6288402	susC-susD
CP102259	PUL96	CP102259.1	6309149	6313797	susD-susC
CP102259	PUL97	CP102259.1	6377813	6383111	susD-susC
CP102259	PUL98	CP102259.1	6414994	6425640	GH92-GH76-GH76-unk-susD-susC
