genome	pulid	contigid	start	end	pattern
CP012801	PUL54	CP012801.1	4034993	4058818	susC-susD-PL8_3-GH79-PL8_3-GH2_17-GH2_13-GH88-GH28-GH78;PL8_3;CBM67
CP012801	PUL55	CP012801.1	4064779	4080593	GH2_20-PL17_4-GH105-unk-GH2_20-GH30_4-susD-susC
CP012801	PUL56	CP012801.1	4096189	4112805	CE7-unk-GH95-GH97-GH31_14-unk-unk-susD-susC
CP012801	PUL57	CP012801.1	4182654	4198503	GH3-susC-susD-unk-GH144-GH144-unk-unk-GH43_28;CBM32-CE1
CP012801	PUL58	CP012801.1	4208988	4225380	susC-susD-unk-unk-unk-GH29-unk-GH127-GH3
CP012801	PUL59	CP012801.1	4263247	4273946	susC-susD-susD-susC
CP012801	PUL60	CP012801.1	4285765	4311901	susC-susD-unk-unk-CBM67;GH78-CE20-GH16_7-GH39-GH3-GH2_10-unk-GH92-GH92
CP012801	PUL61	CP012801.1	4327985	4332874	susC-susD
CP012801	PUL62	CP012801.1	4476541	4491370	GH20-GH20-unk-CE9-unk-unk-GH18-unk-susD-susC
CP012801	PUL63	CP012801.1	4506447	4514142	susC-susD-GH36
CP012801	PUL64	CP012801.1	4535885	4563584	GH127-unk-susC-susD-GH106-GH106-GH28-GH28-GH3-GH127-unk-CBM91;GH43_12
CP012801	PUL65	CP012801.1	4658174	4687295	GH28-CE20-GH3-unk-unk-unk-susC-susD-GH2_1-GH43_24;GH2_1-GH35-GH136-GH136-GH51_6
CP012801	PUL66	CP012801.1	4711806	4769323	GH2_23-unk-GH2-unk-susC-susD-unk-unk-GH3-GH2_22-unk-CE20-unk-CE20-GH92-GH3-unk-susC-susD-unk-GH110-unk-GH110-unk-unk-GH110
CP012801	PUL67	CP012801.1	4790067	4802348	GH136-unk-susC-susD-GH105-GH20
CP012801	PUL68	CP012801.1	4846355	4850885	susD-susC
CP012801	PUL69	CP012801.1	4916366	4934235	susD-susC-unk-unk-unk-unk-susC-susD-unk-unk-unk-susC-susD
CP012801	PUL70	CP012801.1	4935974	4940499	susC-susD
CP012801	PUL71	CP012801.1	4935974	4940499	susC-susD
CP012801	PUL72	CP012801.1	4941337	4945907	susC-susD
CP012801	PUL73	CP012801.1	5211798	5256166	GH105-CE8-AA18-CE12;CE8-CE7-susC-unk-CE19-unk-unk-GH140-unk-unk-susD-susC-GH95-unk-GH43_10-unk-GH78;GH33;CBM67-GH28
CP012801	PUL74	CP012801.1	5287341	5302922	susC-PL1_2-CE8-susC-susD-unk-GH3
CP012801	PUL75	CP012801.1	5308681	5313952	susC-susD
CP012801	PUL76	CP012801.1	5426358	5484964	susC-susD-GH3-GH95-susC-susD-unk-unk-unk-GH28-GH31_4-CBM6-unk-unk-GH105-PL11_1-GH2_21-susD-susC-unk-susC-unk-unk-GH42-GH105-CE12
CP012801	PUL77	CP012801.1	5504921	5524878	GH92-unk-unk-GH92-susC-susD-unk-unk-unk-GH97-GH92
CP012801	PUL78	CP012801.1	5567610	5602812	susC-susD-unk-susD-unk-GH10-GH10-GH5_21-CE1-CE6;GH95-GH8-unk-unk-unk-GH26-GH43_11;CBM91-unk-GH26
CP012801	PUL79	CP012801.1	5603430	5629590	susD-susC-GH67-unk-GH43_1-GH43_12;GH10;CBM91-unk-CE20-GH35-GH10-unk-susD-susC
CP012801	PUL80	CP012801.1	5657061	5681366	GH20-unk-unk-unk-susC-susD-CBM103-GH16_3-unk-GH3-unk-unk-GH97
CP012801	PUL81	CP012801.1	5835172	5844897	GH97-CBM35-GH27-unk-susD-susC
CP012801	PUL82	CP012801.1	6172105	6219643	GH88-GH43_10;CBM91-GH97-unk-GH146-PL39-unk-unk-GH88-unk-susC-susD-unk-GH2_10-GH28-GH97-unk-GH28-unk-unk-GH28-GH2_10-GH51_2-GH43_34;CBM91;GH43_19;GH43_9
CP012801	PUL83	CP012801.1	6230884	6238194	GH28-unk-susD-susC
CP012801	PUL84	CP012801.1	6246063	6257585	susD-susC-unk-unk-PL40
CP012801	PUL85	CP012801.1	6309775	6324625	susC-susD-PL1_2-unk-GH43_18-GH142;GH143-GH78;CBM67
CP012801	PUL86	CP012801.1	6804983	6817567	susC-susD-unk-GH66-GH31-GH97
CP012801	PUL87	CP012801.1	6952972	6957353	susC-susD
