genome	pulid	contigid	start	end	pattern
NZ_CP113514	PUL15	NZ_CP113514.1	703319	718278	susC-susD-GH92-GH92-unk-GH92-GH97
NZ_CP113514	PUL16	NZ_CP113514.1	745204	750164	susD-susC
NZ_CP113514	PUL17	NZ_CP113514.1	942802	963212	susC-susD-unk-unk-unk-susD-unk-GH92-GH92-GH130_3-GH43_8
NZ_CP113514	PUL18	NZ_CP113514.1	982782	1027567	GH105-CE8-CE8;CE12-unk-unk-PL1_2-PL1_2-PL1_2-CE8-unk-susD-susC-unk-unk-PL1_2-unk-unk-PL1_2-susC-susD-unk-unk-CE8-GH28
NZ_CP113514	PUL19	NZ_CP113514.1	1053807	1077080	GH106-GH28-unk-GH28-CE12-GH2_20-GH43_18;GH43_34-unk-GH42-unk-GH28-unk-susD-susC
NZ_CP113514	PUL20	NZ_CP113514.1	1081906	1135813	susC-susD-susC-susD-PL11_1-PL26-CE12-GH105-PL11_1-GH105-unk-unk-CE4-GH105-unk-unk-unk-CE12-unk-unk-unk-unk-susD-susC-unk-GH2_21-unk-PL11-GH28
NZ_CP113514	PUL21	NZ_CP113514.1	1136329	1164255	GH28-CE20;GH105-PL1_2-unk-susC-susD-unk-unk-susC-unk-unk-unk-GH28
NZ_CP113514	PUL22	NZ_CP113514.1	1307289	1312455	susD-susC
NZ_CP113514	PUL23	NZ_CP113514.1	1344009	1349029	susC-susD
NZ_CP113514	PUL24	NZ_CP113514.1	1355404	1370073	GH78;CBM67-CBM67;GH78-GH35-unk-unk-susC-susD
NZ_CP113514	PUL25	NZ_CP113514.1	1474643	1487028	susC-unk-unk-unk-unk-susC-unk-unk-susC-susD
NZ_CP113514	PUL26	NZ_CP113514.1	1543218	1548186	susC-susD
NZ_CP113514	PUL27	NZ_CP113514.1	1809191	1813906	susC-susD
NZ_CP113514	PUL28	NZ_CP113514.1	1827077	1849382	GH33-unk-unk-susC-susD-unk-unk-unk-unk-GH3-unk-unk-susC-susD
NZ_CP113514	PUL29	NZ_CP113514.1	1859201	1864208	susC-susD
NZ_CP113514	PUL30	NZ_CP113514.1	1902880	1914055	susC-susD-unk-unk-unk-GH28
NZ_CP113514	PUL31	NZ_CP113514.1	1935398	1946406	susC-susD-unk-unk-GH2_10
NZ_CP113514	PUL32	NZ_CP113514.1	1951421	1969373	susC-susD-unk-unk-CBM91;GH43_10-GH88-unk-unk-unk-susC-unk-CE1
NZ_CP113514	PUL33	NZ_CP113514.1	2019254	2040493	GH23-unk-unk-unk-unk-GH3-unk-GH3-unk-GH158-unk-susD-susC
NZ_CP113514	PUL34	NZ_CP113514.1	2054087	2058580	susC-susD
NZ_CP113514	PUL35	NZ_CP113514.1	2328071	2335370	GH33-GH33-susC-susD
NZ_CP113514	PUL36	NZ_CP113514.1	2342921	2367454	susC-susD-GH33;CBM93-GH20-unk-CE20-GH2_13-GH20-GH20-susC-susD
NZ_CP113514	PUL37	NZ_CP113514.1	2602757	2607207	susD-susC
NZ_CP113514	PUL38	NZ_CP113514.1	2609725	2659118	susC-susD-unk-unk-unk-unk-GH163-unk-GH130_2-GH92-unk-unk-susC-susD-PL1_2-unk-GH43_18-GH142;GH143-GH78;CBM67-GH28-CE19-unk-unk-CBM67;GH78;GH33-GH140-GH105-GH95
NZ_CP113514	PUL39	NZ_CP113514.1	2695799	2716708	GH127-GH141-GH78-unk-unk-unk-susC-susD-GH165-GH165-unk-GH165
NZ_CP113514	PUL40	NZ_CP113514.1	3086459	3095254	GH2_2-unk-susD-susC
NZ_CP113514	PUL41	NZ_CP113514.1	3598858	3603796	susC-susD
NZ_CP113514	PUL42	NZ_CP113514.1	3641310	3655215	GH16;GH3-susD-susC-susD-susC
NZ_CP113514	PUL43	NZ_CP113514.1	3850696	3855320	susD-susC
NZ_CP113514	PUL44	NZ_CP113514.1	3880894	3885755	susD-susC
NZ_CP113514	PUL45	NZ_CP113514.1	4010623	4015318	susC-susD
NZ_CP113514	PUL46	NZ_CP113514.1	4113282	4131372	GH29-GH2_10-GH20-unk-unk-susD-susC-GH18
NZ_CP113514	PUL47	NZ_CP113514.1	4163932	4186810	GH67-GH43_1-GH10-unk-CE20-GH10-unk-susD-susC-unk-GH13_14
NZ_CP113514	PUL48	NZ_CP113514.1	4206888	4212173	susD-susC
NZ_CP113514	PUL49	NZ_CP113514.1	4279624	4292778	GH32-GH91-GH91-susD-susC-unk-GH32
NZ_CP113514	PUL50	NZ_CP113514.1	4493552	4498274	susD-susC
NZ_CP113514	PUL51	NZ_CP113514.1	4511620	4530060	susC-susD-unk-unk-unk-GH20-GH20-unk-susD-susC
NZ_CP113514	PUL52	NZ_CP113514.1	4580108	4584690	susC-susD
NZ_CP113514	PUL53	NZ_CP113514.1	4657837	4663135	susD-susC
NZ_CP113514	PUL54	NZ_CP113514.1	4693814	4703481	GH92-unk-unk-susD-susC
NZ_CP113514	PUL55	NZ_CP113514.1	4854672	4859931	susC-susD
NZ_CP113514	PUL56	NZ_CP113514.1	4873882	4888805	GH147-CE4-GH35-unk-susD-susC-unk-CBM61;GH53
NZ_CP113514	PUL57	NZ_CP113514.1	4907537	4920019	GH50-GH50-GH2_2;CBM57-unk-susD-susC
NZ_CP113514	PUL58	NZ_CP113514.1	4933795	4944997	PL10_1-unk-unk-unk-susD-susC
NZ_CP113514	PUL59	NZ_CP113514.1	4947381	4952046	susC-susD
NZ_CP113514	PUL60	NZ_CP113514.1	4971496	4976436	susC-susD
NZ_CP113514	PUL61	NZ_CP113514.1	5050251	5066173	susC-susD-unk-unk-unk-unk-susC-susC
NZ_CP113514	PUL62	NZ_CP113514.1	5399341	5406567	susD-susC-susC
NZ_CP113514	PUL63	NZ_CP113514.1	5460193	5474066	GH89-unk-unk-unk-GH89-unk-susD-susC
NZ_CP113514	PUL64	NZ_CP113514.1	5500135	5526715	GH97-unk-GH3-GH2_20-unk-GH36-unk-GH2_2-unk-unk-unk-susD-susC-GH29
NZ_CP113514	PUL65	NZ_CP113514.1	5555038	5560131	susD-susC-susC
NZ_CP113514	PUL66	NZ_CP113514.1	5634197	5648923	GH30_2-unk-unk-unk-susD-unk-susD-susC-GH88
NZ_CP113514	PUL67	NZ_CP113514.1	5679942	5691492	susD-susC-unk-unk-GH182
NZ_CP113514	PUL68	NZ_CP113514.1	5737887	5786798	GH3-GH3-unk-unk-GH2_4-CE7-GH36-unk-unk-unk-susD-susC-unk-unk-unk-GH105-GH3-unk-GH2_20-CE15-GH2_4-unk-unk-unk-unk-susD-susC
NZ_CP113514	PUL69	NZ_CP113514.1	5802478	5830526	GH182-GH105-GH2_17-GH130_3-GH2_17-unk-unk-unk-GH105-GH105-GH43_31-unk-susD-susC-unk-GH43_3
NZ_CP113514	PUL70	NZ_CP113514.1	5834657	5852815	GH105-GH93-GH115-susD-susC-unk-unk-unk-unk-GH177-GH43_3
NZ_CP113514	PUL71	NZ_CP113514.1	5899738	5908651	susC-susD-GH30_6-unk-GH130_1
NZ_CP113514	PUL72	NZ_CP113514.1	5909287	5918153	susC-susD-GH30_6-unk-GH130_1
NZ_CP113514	PUL73	NZ_CP113514.1	5931603	5945399	GH30_4-GH43_34-unk-susD-susC-unk-GH18
NZ_CP113514	PUL74	NZ_CP113514.1	5979353	5984535	susC-susD
NZ_CP113514	PUL75	NZ_CP113514.1	6016594	6025996	GH16_3-susC-susD-unk-GH3
NZ_CP113514	PUL76	NZ_CP113514.1	6033126	6048218	PL38-unk-unk-AA18-PL17_2-PL6_1;PL6-unk-susD-susC
NZ_CP113514	PUL77	NZ_CP113514.1	6050076	6073466	GH31-GH66-unk-susD-susC-unk-unk-unk-unk-GH2_18-unk-GH43-unk-GH51_2
NZ_CP113514	PUL78	NZ_CP113514.1	6084077	6099644	susD-susC-susD-unk-GH95-GH29-GH88-GH2_2
NZ_CP113514	PUL79	NZ_CP113514.1	6152692	6157585	susC-susD
NZ_CP113514	PUL80	NZ_CP113514.1	6170488	6182285	CE20-susC-susD-PL35-PL35-GH88
NZ_CP113514	PUL81	NZ_CP113514.1	6203736	6213296	susC-susD-unk-GH20
NZ_CP113514	PUL82	NZ_CP113514.1	6226082	6234783	susD-susC-unk-unk-GH130_4
NZ_CP113514	PUL83	NZ_CP113514.1	6288402	6293358	susD-susC
NZ_CP113514	PUL84	NZ_CP113514.1	6384852	6389670	susD-susC
NZ_CP113514	PUL85	NZ_CP113514.1	6401238	6411757	susC-susD-GH30_3-unk-GH3
NZ_CP113514	PUL86	NZ_CP113514.1	6434561	6456925	GH163-unk-GT2_Glycos_transf_2-unk-unk-unk-PL8_2-unk-unk-unk-susD-susC
NZ_CP113514	PUL87	NZ_CP113514.1	6481547	6510934	CE7-unk-susD-susC-susD-susC-unk-GH36;GH173-GH36-unk-GH173-unk-unk-GH2_13-CBM67;GH78
NZ_CP113514	PUL88	NZ_CP113514.1	6533157	6555373	susC-susD-GH43_3-unk-GH2_18-GH106-unk-GH127-unk-susD-susC
NZ_CP113514	PUL89	NZ_CP113514.1	6714330	6737510	susD-susC-susD-susC-unk-unk-GH76-unk-susD-susC-unk-GH43_3
