genome	pulid	contigid	start	end	pattern
NC_004663	PUL26	NC_004663.1	2748661	2771939	GH2_10-GH29-unk-CBM32-susD-susC-unk-unk-GH92-unk-susD-susC
NC_004663	PUL27	NC_004663.1	2826115	2844564	PL10_1-unk-unk-unk-unk-susD-susC-unk-unk-susD-susC
NC_004663	PUL28	NC_004663.1	2847074	2851583	susC-susD
NC_004663	PUL29	NC_004663.1	2942417	2952200	susC-susD-susC-susD
NC_004663	PUL30	NC_004663.1	2977831	2991024	susC-unk-unk-susC-susD
NC_004663	PUL31	NC_004663.1	3076578	3083752	GH20-susD-susC
NC_004663	PUL32	NC_004663.1	3162750	3167933	susC-susD
NC_004663	PUL33	NC_004663.1	3192720	3197753	susD-susC
NC_004663	PUL34	NC_004663.1	3262908	3288188	GH97-unk-GH67-GH76-unk-susD-susC-unk-unk-unk-GH92-unk-GH76-GH125
NC_004663	PUL35	NC_004663.1	3480830	3486094	susC-susD
NC_004663	PUL36	NC_004663.1	3502745	3517638	susC-susD-susC-susD-unk-unk-GH16_3-GH18
NC_004663	PUL37	NC_004663.1	3557328	3574341	GH36-GH43_10;CBM91-unk-GH3-CBM32;GH2_17-unk-unk-susD-susC
NC_004663	PUL38	NC_004663.1	3611934	3619724	GH93-susD-susC-GH43_31
NC_004663	PUL39	NC_004663.1	3626229	3668933	GH43_31-GH182-unk-unk-GH43_3-GH159-unk-unk-susD-susC-unk-unk-GH116-unk-unk-GH146-GH43_26;GH106-GH88-unk-unk-GH154-unk-unk-susD-susC-GH105-GH2_18
NC_004663	PUL40	NC_004663.1	3708539	3720032	GT4-GT2_Glycos_transf_2-GH92-GH76-unk-susD-susC
NC_004663	PUL41	NC_004663.1	3725843	3747517	GH115-GH43_24-unk-unk-GH105;PL33_2-PL8_3-unk-unk-susD-susC-GH2_2-GH29
NC_004663	PUL42	NC_004663.1	3798016	3822324	GH3-unk-unk-unk-susC-susD-unk-unk-susC-unk-unk-unk-unk-GH154
NC_004663	PUL43	NC_004663.1	3824416	3833328	susC-susD-GH30_6-unk-GH130_1
NC_004663	PUL44	NC_004663.1	3852033	3869539	GH30_4-unk-susD-susC-unk-unk-unk-GH18
NC_004663	PUL45	NC_004663.1	3906250	3934511	AA18-GH32-unk-unk-GH31_14-GH31-GH66-unk-susD-susC-unk-GH2_18-unk-GH43-unk-GH51_2
NC_004663	PUL46	NC_004663.1	3943289	3954811	susD-susC-unk-unk-unk-unk-GH43_31
NC_004663	PUL47	NC_004663.1	4018183	4034298	GH95-unk-susC-susD-unk-unk-GH110-unk-unk-GH97
NC_004663	PUL48	NC_004663.1	4040676	4068614	GH31_18-unk-CE20-unk-GH95-unk-susC-susD-unk-unk-GH20-GH2_10
NC_004663	PUL49	NC_004663.1	4129062	4147724	susD-susC-unk-unk-susC-susD-unk-unk-unk-unk-CE4-GT117
NC_004663	PUL50	NC_004663.1	4176879	4181688	susC-susD
NC_004663	PUL51	NC_004663.1	4191588	4196612	susC-susD
NC_004663	PUL52	NC_004663.1	4212870	4235074	GH2_19-GH2_10;CBM32-GH97-unk-susD-susC-unk-GH31_1-GH3-GH76
NC_004663	PUL53	NC_004663.1	4248560	4258987	susC-susD-GH30_3-unk-GH3
NC_004663	PUL54	NC_004663.1	4277069	4287698	PL29-unk-unk-susD-susC
NC_004663	PUL55	NC_004663.1	4301308	4314217	GH2_10-unk-unk-unk-unk-susD-susC
NC_004663	PUL56	NC_004663.1	4465787	4478527	GH43_26-unk-unk-GH109-unk-GH177-unk-susD-susC
NC_004663	PUL57	NC_004663.1	4488562	4493767	susC-susD
NC_004663	PUL58	NC_004663.1	4515517	4525000	GH76-unk-unk-unk-susC-susD
NC_004663	PUL59	NC_004663.1	4533444	4568708	GH2_18-GH115-GH43_26-GH43_3;GH43_34-unk-unk-susC-susD-GH76-unk-unk-GH76-unk-unk-GH92-GH125-unk-GH92-GH127
NC_004663	PUL60	NC_004663.1	4612584	4623704	susC-GH144-GH3-susD-susC
NC_004663	PUL61	NC_004663.1	4635419	4672312	GH177-unk-GH177-unk-unk-unk-unk-CE9-unk-GH89-unk-GH27;CBM51-unk-unk-unk-unk-CE20-GH20-GH2_17-unk-unk-unk-susD-susC
NC_004663	PUL62	NC_004663.1	4742081	4773711	GH31_4-unk-GH97-GH43_34-unk-unk-CBM91;GH43_10-GH97-GH29-unk-unk-unk-unk-susC-susD-unk-unk-GH127-GH43_34-unk-GH154
NC_004663	PUL63	NC_004663.1	4780042	4792038	susC-susD-unk-GH43_24;GH16_3-GH43_24-PL42-GH105
NC_004663	PUL64	NC_004663.1	4797641	4814851	GT2_Glycos_transf_2-unk-unk-unk-GH13-unk-unk-susD-susC-GH97-GH13_46
NC_004663	PUL65	NC_004663.1	4918843	4928241	susC-susD-unk-unk-GH76
NC_004663	PUL66	NC_004663.1	5015957	5031551	susC-susD-unk-unk-GH92-unk-unk-unk-GH99
NC_004663	PUL67	NC_004663.1	5132450	5141792	susC-susD-unk-unk-GH29
NC_004663	PUL68	NC_004663.1	5146676	5162752	susC-susD-unk-unk-GH92-GH92-unk-GH92
NC_004663	PUL69	NC_004663.1	5185604	5190641	susC-susD
NC_004663	PUL70	NC_004663.1	5248793	5253760	susD-susC
NC_004663	PUL71	NC_004663.1	5314843	5351524	GH78-CE1-unk-unk-unk-susC-susD-unk-unk-susD-unk-unk-susC-susD-susC-CE20-GH92-GH92-GH130_3-GH43_8
NC_004663	PUL72	NC_004663.1	5382882	5404403	susD-susC-PL1_2-PL1_2-unk-unk-unk-PL1_2-unk-susC-susD-GH28
NC_004663	PUL73	NC_004663.1	5421598	5428826	susD-susC-GH29
NC_004663	PUL74	NC_004663.1	5474559	5507674	susC-susD-unk-unk-susC-unk-PL9-unk-unk-PL26-CE12-GH105-PL11_1-GH105-unk-unk-CE4-CE6
NC_004663	PUL75	NC_004663.1	5584073	5604482	GH2_10-unk-GH109-unk-unk-susD-susC-unk-unk-unk-GH110-GH109
NC_004663	PUL76	NC_004663.1	5619664	5624856	susC-susD
NC_004663	PUL77	NC_004663.1	5660608	5665767	susD-susC
NC_004663	PUL78	NC_004663.1	5741436	5749363	susC-susD-GH89
NC_004663	PUL79	NC_004663.1	5800675	5813034	susC-susD-unk-unk-unk-unk-PL33
NC_004663	PUL80	NC_004663.1	5870614	5883774	susC-unk-unk-unk-unk-susC-unk-unk-unk-unk-susC-susD
NC_004663	PUL81	NC_004663.1	6065247	6070595	susD-susC
NC_004663	PUL82	NC_004663.1	6085860	6106983	PL15_2-unk-unk-unk-unk-PL12_2-GH88-susD-susC-unk-PL12_2
NC_004663	PUL83	NC_004663.1	6176918	6181837	susC-susD
NC_004663	PUL84	NC_004663.1	6198720	6203495	susC-susD
