genome	pulid	contigid	start	end	pattern
CP000139	PUL37	CP000139.1	2384680	2389192	susD-susC
CP000139	PUL38	CP000139.1	2391332	2395837	susC-susD
CP000139	PUL39	CP000139.1	2397692	2427769	susC-susD-unk-susC-susD-susC-susD-susC-susD-unk-unk-unk-unk-GH89
CP000139	PUL40	CP000139.1	2560223	2571658	susD-susC-unk-unk-CBM91;GH43_10-unk-GH28
CP000139	PUL41	CP000139.1	2613122	2617873	susC-susD
CP000139	PUL42	CP000139.1	2620058	2629960	CE12-unk-unk-unk-susC-susD-GH165
CP000139	PUL43	CP000139.1	2771111	2808016	PL27-unk-susC-susD-CE12;CE4-unk-GH2_1-GH28-unk-unk-susC-susD-GH28;GH43_9-GH43_9-GH30_2-GH2_1-GH115
CP000139	PUL44	CP000139.1	2827181	2854894	susC-unk-unk-unk-unk-GH123-unk-unk-unk-unk-susD-susC-unk-unk-unk-unk-GH20
CP000139	PUL45	CP000139.1	2866265	2871290	susC-susD
CP000139	PUL46	CP000139.1	2874576	2893329	GH2_18-unk-unk-susC-susD-GH43_31-GH43_31-GH43_3-GH182
CP000139	PUL47	CP000139.1	3115549	3120233	susC-susD
CP000139	PUL48	CP000139.1	3122533	3134343	susD-susC-GH29-unk-unk-unk-PL27
CP000139	PUL49	CP000139.1	3143077	3147898	susD-susC
CP000139	PUL50	CP000139.1	3252778	3257514	susC-susD
CP000139	PUL51	CP000139.1	3408112	3440807	GH138-unk-unk-CBM97;GH2_8;GH137;CBM57-unk-susC-susD-unk-susC-susD-GH2_10-GH2_11-GH106-CE20-GH139
CP000139	PUL52	CP000139.1	3679647	3707233	GH2_6-unk-unk-susC-susD-PL1_2-unk-PL1_2-unk-unk-unk-susC-susD
CP000139	PUL53	CP000139.1	3709509	3714493	susC-susD
CP000139	PUL54	CP000139.1	4345201	4349526	susC-susD
CP000139	PUL55	CP000139.1	4355325	4359769	susD-susC-susC
CP000139	PUL56	CP000139.1	4570536	4580651	susC-unk-unk-unk-unk-susD-susC-susC
CP000139	PUL57	CP000139.1	4582462	4587223	susC-susD
CP000139	PUL58	CP000139.1	5055175	5060517	susD-susC
